timestamp,handle,displayName,followers,competitorMentioned,sentiment,sentimentScore,likes,retweets,replies,tweetUrl,text
2026-07-09T00:21:46.000+08:00,"@rahmbotrades","rahmbo","unknown","SemiAnalysis",positive,2.5,4,,1,"https://x.com/rahmbotrades/status/2074891702716813681","SemiAnalysis is forecasting that Anthropic will reach $1B in operating profit in Q3 2026  A few thoughts:  1) I think that Anthropic is still gearing up for an IPO + U.S. Government stake seeding a lot of that IPO. This is just speculation. But if OpenAI is delaying their IPO,"
2026-07-09T00:15:24.000+08:00,"@DakshMalik47","Daksh Malik","70","SemiAnalysis",neutral,0,2,,,"https://x.com/DakshMalik47/status/2074890099977015618","Kimbo has the ball knowledge in SemiAnalysis"
2026-07-09T00:14:52.000+08:00,"@doppel_ichi","doppel (,)","2,747","SemiAnalysis",positive,2.023,2,,,"https://x.com/doppel_ichi/status/2074889966031884429","it's the top because SemiAnalysis is back to slop posting."
2026-07-09T00:00:38.000+08:00,"@tldrmarket","tldrMarket","104","SemiAnalysis",negative,-4.31,,,,"https://x.com/tldrmarket/status/2074886384880394650","SemiAnalysis reports Nvidia’s Kyber AI rack faces a one-year delay to 2028.  Manufacturing difficulties with complex PCB midplanes caused the reported production setback.    $NVDA  7.17% decline; price extended lower but options lean bullish with medium conviction."
2026-07-09T08:36:04.000+08:00,"@BWConnector","BandwidthConnector","67","SemiAnalysis",positive,6.124,,,,"https://x.com/BWConnector/status/2075016097619685754","This is a joke, riffing off of the fact that a famous K-pop band was the entertainment at an AI conference. SemiAnalysis analyzed the K-pop band in a similar manner to how they might have analyzed one of the talks at the conference."
2026-07-09T08:31:57.000+08:00,"@readm0reb00ks","RJ","37","SemiAnalysis",negative,-4.576,,,,"https://x.com/readm0reb00ks/status/2075015061463257226","More reckless work from SemiAnalysis."
2026-07-09T08:30:48.000+08:00,"@dingoposting","dingo","1,054","SemiAnalysis",negative,-1.082,,,1,"https://x.com/dingoposting/status/2075014773670818134","The semianalysis no already includes chip manufacturing water (2,000 gal wafer, amortized ovr 5 yrs) alongside cooling and power LOOL the “full distribution chain” you’re claiming got ""left out"" is literally a line item in their math.  Wrong again. Jesus fucking christ lol"
2026-07-09T08:29:00.000+08:00,"@hc_nsfw","hc-nsfw ","unknown","SemiAnalysis",negative,-1.531,,,,"https://x.com/hc_nsfw/status/2075014319788425347","the semianalysis report was based on that old data you canine retard lol"
2026-07-09T08:26:18.000+08:00,"@dingoposting","dingo","1,054","SemiAnalysis",positive,5.61,,,1,"https://x.com/dingoposting/status/2075013641036788158","Actually, it's from a SemiAnalysis report published THIS YEAR in January. How are you this confidently uneducated?"
2026-07-09T08:00:46.000+08:00,"@LearnInvest2026","LearnInvest","4","SemiAnalysis",positive,5.789,,,,"https://x.com/LearnInvest2026/status/2075007216466235474","TSMC's Moat Is Hidden in 93,000 IP Blocks  The SemiAnalysis chart is not about process nodes. It is about TSMC's Silicon IP library. The count rises from about 3K items in 2010 to 93K in 2025. Annual growth jumps around, but the long-term direction is clear: TSMC's ecosystem has"
2026-07-09T07:13:54.000+08:00,"@ChrisShort","Chris Short","19.2K","SemiAnalysis",negative,-2.263,,,,"https://x.com/ChrisShort/status/2074995420233621721","Nvidia's next-gen AI rack system delayed to 2028 on manufacturing snags, SemiAnalysis says #devopsish  https:// cnbc.com/2026/07/06/nvi dia-kyber-rack-system-delays-manufacturing-taiwan-rubin-chips-.html …"
2026-07-09T06:46:56.000+08:00,"@tparfien","AI Daily News in Polish","23","SemiAnalysis",neutral,0,2,2,,"https://x.com/tparfien/status/2074988633023504722","5/5 -  GPT-Live deleguje pytania wymagające wyszukiwania i analizy do modelu frontier. -  SemiAnalysis: prognoza 1.000.000.000 USD zysk kwartalny Anthropic. -  MistralAI ogłasza pierwszy model nawigacji robotów Robostral Navigate z 8B parametrami."
2026-07-09T06:40:23.000+08:00,"@tparfien","AI Daily News in Polish","23","SemiAnalysis",neutral,0,,,,"https://x.com/tparfien/status/2074986984787877989","Analitycy SemiAnalysis: Anthropic osiagnie ponad 1 mld USD zysku w Q3 2026  Źródło:"
2026-07-09T06:39:39.000+08:00,"@equityledger","Equity Ledger","533","SemiAnalysis",negative,-1.28,,,,"https://x.com/equityledger/status/2074986799420654027","The Chip That Proves the Bubble Isn't One  The tape read DeepSeek building its own inference silicon as the first crack in AI demand. Look closely and the same fact points the other way, and the gap between price and fact is the mispricing.  On July 7, 2026 Reuters reported that"
2026-07-09T06:25:27.000+08:00,"@LifeMakersCom","LifeMakers","145","SemiAnalysis",neutral,0,,,,"https://x.com/LifeMakersCom/status/2074983229900357814"," Daily Intel 7/9｜AIの「声」と「コード」が、同じ週に手元へ降りてくる   今日の主役  今日の主役は、AIの「声」と「コード」が、同じ週に一気に個人の手元へ降りてきたことだ。"
2026-07-09T06:25:23.000+08:00,"@cybertruckSly","TRUTHS ALWAYS","1,808","SemiAnalysis",positive,7.184,,,,"https://x.com/cybertruckSly/status/2074983209922683304"," JUST IN: Anthropic is projected by SemiAnalysis to generate more than $1 billion in profit in Q3.  The projection highlights the rapid growth of the AI industry and the increasing demand for advanced AI models and services."
2026-07-09T06:12:31.000+08:00,"@Jinsjapanlife","ihou-jin","452","SemiAnalysis",neutral,0,,,,"https://x.com/Jinsjapanlife/status/2074979974189400317","SemiAnalysisのレポートが興味深いですね、AIインフラ強気論の代表格だったところがトーンを変えたってことは、マクロのせいだけにするには業界内部でも何か亀裂が始まってるシグナルに見えますね"
