timestamp,handle,displayName,followers,knownAccount,accountType,country,sentiment,sentimentScore,creditFlag,cited,textSimilarity,imageMatch,ocrFoundTF,likes,retweets,replies,tweetUrl,text
2026-07-08T22:47:05.000+08:00,"@rui_z_luigi","Rui Z","333",no,"unknown","Japan",neutral,0,"credited",yes,1.61,no,no,,,,"https://x.com/rui_z_luigi/status/2074867877673386320","メモリ価格上昇が継続。TrendForceの先日の3Q鈍化予想より強そうでポジ  ADATA会長によると、3QのDRAM契約価格はさらに+20〜30%、NANDは+35〜40%上昇見込み。TrendForce予想のDRAM+13〜18%、NAND+10〜15%よりかなり強い見方"
2026-07-08T21:59:20.000+08:00,"@noimi","清水健二","978",no,"unknown","Japan",neutral,0,"credited",yes,2.17,no,no,,,,"https://x.com/noimi/status/2074855860262871365","AI需要が支えるメモリ価格、2026年第3四半期はDRAM/NANDとも上昇幅が鈍化へ　TrendForce予測 | TECH+（テックプラス）"
2026-07-08T21:57:04.000+08:00,"@adriannb666","安杰","36",no,"unknown","United States",neutral,0,"no_tf_content",no,0,no,no,3,,,"https://x.com/adriannb666/status/2074855289220997508",""
2026-07-08T21:13:06.000+08:00,"@Filecoin","Filecoin","657.2K",no,"unknown","Unknown",negative,-5.719,"credited",yes,4.94,no,no,83,15,9,"https://x.com/Filecoin/status/2074844222943818023","TrendForce expects DRAM prices to climb another 58 to 63% this quarter.   Micron's own CEO says the company has no line of sight to when supply catches up with AI demand. Deutsche Bank projects the shortage lasts beyond 2028.   Filecoin capacity is already deployed."
2026-07-08T21:00:43.000+08:00,"@REXShares","REX Shares","75.7K",no,"unknown","Unknown",neutral,0,"no_tf_content",no,0,no,no,10,4,,"https://x.com/REXShares/status/2074841109029691671",""
2026-07-08T20:55:59.000+08:00,"@Steam_Diary123","区块链日记 | HUI | TermMax","48.3K",no,"unknown","Unknown",neutral,0,"no_tf_content",no,1.82,no,no,30,,46,"https://x.com/Steam_Diary123/status/2074839917730070966","昨天  @Samsung   三星公布了第二季业绩预告！  其中营收 171 兆韩元，而利润预计达到 89.4 兆韩元，约为去年同期的 19 倍，再次刷新公司历史单季最高纪录。  这波业绩是因为随着微软、Meta、Amazon、OpenAI 等科技巨头持续扩建 AI 数据中心，对 HBM、DRAM 等高性能存储芯片的需求也跟着暴增。"
2026-07-08T20:41:26.000+08:00,"@glocalinvestor","Arvind Srinivas","2,388",no,"unknown","Unknown",negative,-6.114,"no_tf_content",no,4.37,no,no,54,12,1,"https://x.com/glocalinvestor/status/2074836257201324479","BofA still favors HBM/server-DRAM names ($MU, Samsung, SK Hynix) over consumer NAND.  No fundamental reversal. The sell-off is three scare narratives the market over-read, not a cycle top. The story shifts from a broad rally to earnings-driven stock differentiation.  You would"
2026-07-08T20:28:37.000+08:00,"@Hazimetemita3","コタモミ(マネ派ク)","825",no,"unknown","Japan",neutral,0,"credited",yes,1.79,no,no,1,,1,"https://x.com/Hazimetemita3/status/2074833028183192058","Metaによる投資減速示唆、サムソンの材料出尽くし あと、この記事の通りならヤバいかも メモリ価格高値更新にさほど意味はなく、値上げが鈍化する方が問題。  メモリ価格の上昇、鈍化へ　26年3QはDRAMもNANDも10％台：TrendForce調べ - EE Times Japan"
2026-07-08T20:09:25.000+08:00,"@MuroMasa540912","NAND型フラッシュメモリ","120",no,"unknown","Japan",neutral,0,"credited",yes,2.06,no,no,4,1,,"https://x.com/MuroMasa540912/status/2074828199427748310","TrendForce News メモリ価格の上昇が続く。ADATAは第3四半期のDRAM価格が20～30％、NAND価格が35～40％上昇すると予測していると報じられている。"
2026-07-08T19:10:52.000+08:00,"@EXY10KAI_5105","れく  7/11,12 ClariS","231",no,"unknown","Japan",neutral,0,"credited",yes,2.09,no,no,,,,"https://x.com/EXY10KAI_5105/status/2074813464842011008","ADATA CEO、2026年Q3のDRAMとNAND契約価格の値上げ率を明らかに。TrendForceの予測を上回る | ニッチなPCゲーマーの環境構築Z"
2026-07-08T18:47:42.000+08:00,"@yasutaketin","シバイヌおやびん（投資系VTuber）","unknown",no,"unknown","Unknown",positive,5.267,"no_tf_content",no,4.4,no,no,284,23,5,"https://x.com/yasutaketin/status/2074807631462465792","Why I'm Bullish on Memory Stocks Over AMD or ARM   【Memory Benefits More Than CPUs in the AI Agent Era】  ・With the spread of AI agents, there's a view that CPU demand will increase   　Reason: Tool execution, search, API integration, code execution, job management, etc.,"
2026-07-08T18:28:24.000+08:00,"@qptmvj","Vesper","1,838",no,"unknown","Unknown",neutral,0,"no_tf_content",no,0,no,no,2,,,"https://x.com/qptmvj/status/2074802778149642550",""
2026-07-08T17:55:00.000+08:00,"@ProPan_jp","ぷろぱん","262",no,"unknown","Unknown",neutral,0,"credited",yes,2.78,no,no,,,,"https://x.com/ProPan_jp/status/2074794369312604472","ADATA CEO、2026年Q3のDRAMとNAND契約価格の値上げ率を明らかに。TrendForceの予測を上回る | ニッチなPCゲーマーの環境構築Z  https:// nichepcgamer.com/archives/post- 130730.html … 今でも安い方なのか、、"
