timestamp,handle,displayName,followers,competitorMentioned,sentiment,sentimentScore,likes,retweets,replies,tweetUrl,text
2026-07-05T01:40:23.000Z,"@Realtokencococn","C","140","SemiAnalysis",neutral,0,,,,"https://x.com/Realtokencococn/status/2073582732547182861",""
2026-07-05T23:57:59.000Z,"@CKCapitalxx","CK Capital","78.9K","SemiAnalysis",positive,7.076,73,9,31,"https://x.com/CKCapitalxx/status/2073919349455220916","Kyber delayed 12+ months and CPO sliding toward the Feynman era, per SemiAnalysis. The copper and pluggable era just got extended by a year or more if true.    $AAOI  wins cleanest. Their revenue is pluggables, and the tech meant to replace pluggables just slipped again. Their in"
2026-07-05T23:56:34.000Z,"@canyoudugit8","Hoboken Squat Cobbler","1,716","SemiAnalysis",positive,1.675,2,,1,"https://x.com/canyoudugit8/status/2073918994680344761","Who is on copium pal?    Every month you post about how great Nvidia is.  Every month  $AMD  hits new ATH.  Every month  $NVDA  trades totally fucking flatlined dead.  The market and Semianalysis are agreeing with me.    You are mainlining copium."
2026-07-05T23:48:14.000Z,"@itachidata28","itachidata","56","SemiAnalysis",neutral,0,2,,,"https://x.com/itachidata28/status/2073916896160698723","SemiAnalysis also wrote bearish on CPO Photonics just to turn around and make the photonics full ETF you guys are getting a bit too obvious"
2026-07-05T23:47:32.000Z,"@TShirtnJeans2","T Shirt n Jeans","1,961","SemiAnalysis",negative,-3.182,2,,1,"https://x.com/TShirtnJeans2/status/2073916721098903672","Even with the Kyber rack delay mention in the SemiAnalysis post?"
2026-07-05T23:36:00.000Z,"@TheValueist","TheValueist","37.4K","SemiAnalysis",negative,-1.28,12,1,1,"https://x.com/TheValueist/status/2073913818552668495","$NVDA   $MU   $SNDK   $LITE  If the issue is technical/rack-scale complexity rather than demand, it is long-term bullish for NVDA’s moat.  The key distinction:  • [INFERENCE, High] STRATEGICALLY BULLISH: the harder AI factories get — optics, power, thermals, rack topology, networking,"
2026-07-05T23:33:26.000Z,"@snmart","Nicolas","1,944","SemiAnalysis",neutral,0,5,,2,"https://x.com/snmart/status/2073913174110196102","SemiAnalysis after seeing us bullish on CPO this weekend  $AAOI   $COHR  $SIVE  $LITE"
2026-07-05T23:32:41.000Z,"@echulm","chulm","138","SemiAnalysis",positive,0.772,1,,2,"https://x.com/echulm/status/2073912985068908729","$SIVE   1. Bootstrap dilution (~7% of existing shares) 2. CPO likely delayed to 2028 (July 6th 2026 report by SemiAnalysis)"
2026-07-05T23:27:17.000Z,"@GCV_geoff","Geoff VanBueren","181","SemiAnalysis",neutral,0,,,1,"https://x.com/GCV_geoff/status/2073911627066298806","Not according to SemiAnalysis at least not for 2 more years"
2026-07-05T23:14:20.000Z,"@SmallCapSnipa","Small Cap Snipa","31.7K","SemiAnalysis",positive,3.612,18,1,3,"https://x.com/SmallCapSnipa/status/2073908368142450972","Some more SemiAnalysis driven volatility  I actually think this is neutral/net bullish for  $AAOI  … BUT might lead to some selling as optics usually get hit on headlines like this  Reasons why I think it’s net bullish:   1. Extended demand: CPO delays don’t change the fact that"
2026-07-05T22:55:17.000Z,"@Sam_Badawi","Sam Badawi","50.9K","SemiAnalysis",negative,-4.404,59,4,22,"https://x.com/Sam_Badawi/status/2073903572874588616","Semianalysis said  $NVDA  Kyber NVL144 rack architecture has been delayed more than 12 months to 2028 due to manufacturability issues.  The planned NVL72x2 back-to-back rack was also cancelled after pushback from major cloud providers.  They think this is bullish for  $AMD  MI series"
2026-07-05T22:42:54.000Z,"@damnang2","Damnang2","35.4K","SemiAnalysis",neutral,0,72,2,8,"https://x.com/damnang2/status/2073900457215602756","I’m scheduled to visit NVIDIA next week, so I’ll try to look into this in more detail.   If SemiAnalysis’ latest report is accurate, there may be a lot more we need to consider."
2026-07-05T22:40:26.000Z,"@LightLogix","LightLogix","38","SemiAnalysis",neutral,0,,,,"https://x.com/LightLogix/status/2073899834369536051","Semianalysis report means photonics will  probably go down even more"
2026-07-05T22:30:27.000Z,"@pequityresearch","P Equity Research ","8,899","SemiAnalysis",positive,0.772,8,1,1,"https://x.com/pequityresearch/status/2073897324284346548","Upcoming Events This Week - [July 6 - July 10, 2026]  Stay informed on events/news for the coming week.  Market Update  > 5 days into July, will July be a strong green month as it has been?   > Memory, photonics, and now equipment has started to take a beating. Will this"
2026-07-05T22:30:15.000Z,"@CattelainFrano1","François Cattelain","105","SemiAnalysis",positive,5.106,,,,"https://x.com/CattelainFrano1/status/2073897270626394240","So, Nvidia seems to have designed itself into a corner, with an overly ambitious and overly expensive architecture leading to mass delays.  And/Or  Semianalysis is losing their last shred of credibility by attempting to manipulate the market.  Both can be true at the same time."
2026-07-05T22:06:57.000Z,"@equityclimb1","Equity Climb","487","SemiAnalysis",positive,3.612,,,,"https://x.com/equityclimb1/status/2073891409048830266","SemiAnalysis came up with a report today that CPO has been 12 + months out. This is bullish for NPO names like  $CRDO ,  $ALAB   $AMD  etc."
2026-07-05T21:57:28.000Z,"@QuantvmH","-T3ch-","338","SemiAnalysis",negative,-3.612,3,,8,"https://x.com/QuantvmH/status/2073889021571236141","@SemiAnalysis reports NVIDIA’s Kyber NVL144 delayed to 2028 due to PCB issues, with the CPO-based NVL576 also likely delayed or low-volume from current CPO challenges and CPO NVSwitch pushed to Feynman leaving Rubin Ultra without a proven large scale-up path. does this mean -"
2026-07-05T21:50:11.000Z,"@Paperviewr","Paperviewr","148","SemiAnalysis",negative,-7.568,2,,2,"https://x.com/Paperviewr/status/2073887187968634936","lol this is so bad semianalysis looking really bad"
2026-07-05T21:48:34.000Z,"@ainews_24_7","AI News 24","892","SemiAnalysis",neutral,0,,,,"https://x.com/ainews_24_7/status/2073886783708778778","RUMOR: Meta  $META  is reportedly close to a compute partnership with Anthropic. This could let Meta use its infrastructure for internal models, ad scaling, and third-party AI hosting, according to SemiAnalysis."
2026-07-05T21:34:09.000Z,"@ausydau","Elapsus","139","SemiAnalysis",neutral,0,39,,,"https://x.com/ausydau/status/2073883153673191803","Can’t wait for the semianalysis Nvidia Kyber supply chain ETF launch guys!"
2026-07-05T21:31:39.000Z,"@KakashiCapital_","KakashiCapital","2,628","SemiAnalysis",neutral,0,9,,1,"https://x.com/KakashiCapital_/status/2073882523562606779","SemiAnalysis to CPO stocks"
2026-07-05T21:29:55.000Z,"@KevInvestingYT","Kevin Maro","24.8K","SemiAnalysis",negative,-5.256,83,2,3,"https://x.com/KevInvestingYT/status/2073882090102210628","More fake SemiAnalysis news?"
2026-07-05T21:20:45.000Z,"@itchy_est","itchy","45","SemiAnalysis",negative,-3.612,,,,"https://x.com/itchy_est/status/2073879782551409006","You dare doubt semianalysis?"
2026-07-05T21:14:32.000Z,"@sekai_kabu","せかい米国株","1,006","SemiAnalysis",negative,-4.767,1,,,"https://x.com/sekai_kabu/status/2073878217627414949"," Monday Morning News: Cautionary Note on NVIDIA Roadmap  SemiAnalysis reports a major revision around Kyber NVL144 / Rubin Ultra. NVIDIA has not commented yet, so at this point, it's not an official announcement but a warning signal from the supply chain side.  - $NVDA: View"
2026-07-05T21:11:38.000Z,"@FiatElpis","Saâd FILALI KHATTABI - FIATELPIS","5,915","SemiAnalysis",negative,-2.5,2,,1,"https://x.com/FiatElpis/status/2073877486207676789","The NetNet :  $QQQ  trade turning bull again      AI capex still accelerating; cleanest deltas are Apple/Foxconn/memory, Meta compute, ARM CPU royalties, and oil/refining geopolitics. Shortage signal is broadening from memory/HBM into NAND, analog, power semis, PMICs and MLCCs."
2026-07-05T21:06:50.000Z,"@WesternMishima","VinceK ","547","SemiAnalysis",positive,6.313,,,,"https://x.com/WesternMishima/status/2073876281330962469","What are yours?  Are all my figures accessible?  Operating profit, revenue levels—that's from the WSJ, TheInformation, and SemiAnalysis.  That's way more solid than Ed Zitron."
2026-07-05T21:05:49.000Z,"@yiqifacai","一起发财","93.5K","SemiAnalysis",neutral,0,12,3,12,"https://x.com/yiqifacai/status/2073876023179870393","2026企业AI Token支出大调查：无脑烧钱时代结束了？ SemiAnalysis 团队最近与超50家大企业深度交流后发现，企业内部的 AI Token 消耗，正从年初的“无序竞赛”全面转向“预算管理”！ 总结了几个极其核心的洞察，打破了目前的媒体叙事  媒体报道的“Token超支”被严重夸大 新闻里天天说大厂 Token"
2026-07-05T20:22:41.000Z,"@JohnSmithb1ds","John Smith","133","SemiAnalysis",negative,-9.407,2,,1,"https://x.com/JohnSmithb1ds/status/2073865170921631881","His argument makes no sense, why would Semianalysis be willing to go out of its way to write a bad review on the whole entire sector just to launch an ETF after crashing the price and own a shit ton of SIVE??? He’s a retard."
2026-07-05T19:43:09.000Z,"@firesidealpha","Fireside Alpha","620","SemiAnalysis",negative,-5.302,14,6,3,"https://x.com/firesidealpha/status/2073855218115338499","Most investors treat AI data centers as an Earth problem.   Dylan Patel  @dylan522p  of SemiAnalysis thinks most compute leaves the planet.  Patel's argument is physical. Power and land on Earth are the binding constraint, while orbit offers near-constant solar and no cooling wall."
2026-07-05T18:44:41.000Z,"@treasureh8nter","Ally","2,390","SemiAnalysis",positive,1.027,,,1,"https://x.com/treasureh8nter/status/2073840506984075598","It's well known that AMD MI455X will leapfrog Nvidia Rubin this year... Even Dylan from SemiAnalysis says it below  As for AMD Venice, there is no x86 CPU competitor from Intel until Diamond Rapids comes out in mid 2027 (Intel are 1 year behind ). Of course it was delayed"
2026-07-05T18:30:39.000Z,"@itchy_est","itchy","45","SemiAnalysis",neutral,0,,1,2,"https://x.com/itchy_est/status/2073836975199490404","Semianalysis?"
2026-07-05T18:10:18.000Z,"@au_xbt","AU","19.3K","SemiAnalysis",neutral,0,32,3,2,"https://x.com/au_xbt/status/2073831853925294438","This Week's Playbook: $skhynix   $MSFT   $GOLD   $BE   $NRG   $SHAZ  Semicap (  $AMAT   $ICHR  etc.)  $SKHynix: Buy dips below 1600. Sell into the ADR listing. Wall Street likely caps price below 1600 on Monday. Post-ADR must sell. Referencing TSMC and other largecap ADRs, these names"
2026-07-05T17:48:00.000Z,"@TheWaitingGameX","The Waiting Game","86","SemiAnalysis",positive,4.588,,,,"https://x.com/TheWaitingGameX/status/2073826240436527487","The photonics space is getting highly strategic. Following a  a heavily discussed report by SemiAnalysis highlighting delays in CPO, which naturally cooled down near-term sentiment, Tema in partnership with them is now launching a dedicated Photonics ETF  $LAZR .  As of July 02,"
2026-07-05T17:23:05.000Z,"@robert_ruschak","Robert RuschakCEO ofHit Subscribe","446","SemiAnalysis",negative,-8.402,,,1,"https://x.com/robert_ruschak/status/2073819971591758134","The market recently had a panic attack, thinking Meta was going to pump the brakes on AI spending because they already have ""too much"" computing power. SemiAnalysis is calling BS on that. They’re saying Meta isn't dropping out of the AI race—they’re desperately trying to catch up"
2026-07-05T16:47:22.000Z,"@TuffaVictor","Tuffa Victor","78","SemiAnalysis",positive,3.182,1,,,"https://x.com/TuffaVictor/status/2073810982388797571","Liksom vem fan tror att SemiAnalysis bear-analys har något hela sektorraset att göra inom halvledar- och elektrosektorn med exponering mot AI. Såklart ni grinar över totalt kollapsade kurser för att momentum blåste ur och haussandet intr bär er investeringar längre."
2026-07-05T16:46:09.000Z,"@AllenCheng_","ALLEN CHENG","22","SemiAnalysis",neutral,0,1,,,"https://x.com/AllenCheng_/status/2073810677781647825","被SemiAnalysis严重操纵的ETF 毫无信用度的ETF 等着被割韭菜吧！"
2026-07-05T16:23:34.000Z,"@yianisz","Yiannis Zourmpanos","36.1K","SemiAnalysis",positive,2.732,120,6,9,"https://x.com/yianisz/status/2073804994105462902","the photonics sector sold off last week..  SemiAnalysis published its bearish ""Powered Down, Lights Off"" CPO report and names like  $AAOI   $LITE   $COHR  were hit hard.  Days later, they co-launched the LAZR ETF, which includes some of the same companies THEY WERE bearish on,"
2026-07-05T16:18:05.000Z,"@TAMPICTG87","Tampic","241","SemiAnalysis",neutral,0,,,,"https://x.com/TAMPICTG87/status/2073803615073087816","「メモリサイクルと身体性AI（Embodied AI）インフラ：世界のAI資本フローと産業再構築に関する深度レポート」  世界のメモリチップ産業は、AIの計算能力（算力）への剛性需要に牽引された強力な景気サイクルの中にあります。マイクロン・テクノロジー（Micron"
2026-07-05T16:17:46.000Z,"@TAMPICTG87","Tampic","241","SemiAnalysis",positive,4.215,,,,"https://x.com/TAMPICTG87/status/2073803534404100231","Memory Cycles and Embodied AI Infrastructure: A Deep-Dive Report on Global AI Capital Flows and Industrial Restructuring  The global memory chip industry is currently in a strong prosperity cycle driven by the rigid demand for AI compute. Micron Technology has officially launched"
2026-07-05T16:17:22.000Z,"@TAMPICTG87","Tampic","241","SemiAnalysis",neutral,0,,,1,"https://x.com/TAMPICTG87/status/2073803432264393184","《存储景气周期与具身智能基建：全球 AI 资本流动与产业重构深度研报》  全球内存芯片产业正处于由 AI 算力刚需驱动的强景气周期，美光科技在广岛投资1.5万亿日元（约93亿美元）扩建工厂，标志着产能本地化布局的加速。瑞银与摩根士丹利研报指出，受 DDR5、LPDDR 等高端存储器供需缺口影响，DRAM"
2026-07-05T15:42:44.000Z,"@oleg_kai","Oleg kAI","51","SemiAnalysis",neutral,0,,,1,"https://x.com/oleg_kai/status/2073794716605337652","the underrated speaker is someone who ported a training run from H100 to MI300X mid-project. thats where kernel/chip/DC becomes concrete instead of spec sheets. try SemiAnalysis or Together infra folks"
2026-07-05T14:22:06.000Z,"@Million_Sancet","Sancet","3,901","SemiAnalysis",negative,-3.612,21,1,3,"https://x.com/Million_Sancet/status/2073774426148020606","A SemiAnalysis report released in June questioned the timing for the rollout of CPO technology  Citing low yields and delays, which triggered a sharp sell off in optical communications stocks  Shortly after, the firm partnered with Tema to launch the  $LAZR  ETF  Focusing on"
