timestamp,handle,displayName,followers,knownAccount,accountType,country,sentiment,sentimentScore,creditFlag,cited,textSimilarity,imageMatch,ocrFoundTF,likes,retweets,replies,tweetUrl,text
2026-07-14T23:39:48.000+08:00,"@casualstudy023","Casual Study 随意研究","191",no,"unknown","Unknown",neutral,0,"no_tf_content",no,0,no,no,,,,"https://x.com/casualstudy023/status/2077055470226038895",""
2026-07-14T23:13:24.000+08:00,"@marvin_labs","Marvin Labs","335",no,"unknown","United Kingdom",negative,-3.818,"credited",yes,4.56,no,no,,,1,"https://x.com/marvin_labs/status/2077048825123082560","What exists instead are modeled estimates. TrendForce, SemiAnalysis, Epoch AI.  They're useful, but they arrive quarterly and carry wide error bars.  Over the last five years, DRAM pricing printed every month. HBM gave you seven dots."
2026-07-14T20:57:12.000+08:00,"@golden_chou","0x66bb(蓝V互关 | Follow Back）","28",no,"unknown","Unknown",neutral,0,"no_tf_content",no,0,no,no,,,,"https://x.com/golden_chou/status/2077014548427460901",""
2026-07-14T20:48:16.000+08:00,"@endurance9999","인내와자유","3,831",no,"unknown","South Korea",neutral,0,"no_tf_content",no,2.17,no,no,26,4,2,"https://x.com/endurance9999/status/2077012300851183766"," 고객들이 소프트웨어 살 돈으로 램(RAM)을 사버렸다  IBM 주가가 하루 만에 23% 빠졌다.  이유가 황당하다. AI에 뒤처져서가 아니다. AI 부품값이 너무 올라서다.  IBM은 2분기 잠정 매출 172억 달러, 조정 EPS 2.93달러를 내놨다. 시장 예상치는 178.6억 달러, 3.01달러였다. 겨우 3~4% 차이에"
2026-07-14T20:07:37.000+08:00,"@mike567748","fubao","26",no,"unknown","Unknown",neutral,0,"credited",yes,1.55,no,no,,,,"https://x.com/mike567748/status/2077002072764096985","另一半是把”看别人说什么”换成”看上游数据说什么”。TrendForce(集邦)的DRAM/NAND现货价和合约价周报是最领先的信号——现货价触底回升通常领先股价见底一到两个季度。再加上美光、SK海力士、三星的财报电话会里对供需和资本开支的表述，以及SemiAnalysis这类深度行业博客。"
2026-07-14T19:43:34.000+08:00,"@SeekingAlpha_KR","미국주식 시킹알파 리포트 경제뉴스","597",no,"unknown","South Korea",positive,6.369,"no_tf_content",no,4.46,no,no,2,1,1,"https://x.com/SeekingAlpha_KR/status/2076996020689666471","$SNDK #SNDK ""#SanDisk: How It's Gaining the Upper Hand in the AI Inference Trend""  Samsung and SK hynix have postponed their NAND expansion schedules to after 2027. SanDisk-Kioxia is increasing equipment investment by 41% this year. It's a structure where they're filling the gap"
2026-07-14T18:31:42.000+08:00,"@miraclemasui","増井","5,565",no,"unknown","Unknown",neutral,0,"credited",yes,3.87,no,no,1,,1,"https://x.com/miraclemasui/status/2076977933533790705","[TrendForce] 18:15 掲載  中国・東方算芯がHBM不要の14nm AIチップを発表、NVIDIA H200を上回るメモリ帯域幅を主張  [News] China’s Dongfang Suanxin Unveils HBM-Free 14nm AI Chip, Claims Higher Memory Bandwidth Than NVIDIA H200"
2026-07-14T17:20:59.000+08:00,"@deckard2079","Deckard","87",no,"unknown","Singapore",neutral,0,"no_tf_content",no,0,no,no,,1,,"https://x.com/deckard2079/status/2076960137936552368",""
2026-07-14T17:01:51.000+08:00,"@thePandaily","Pandaily","11.9K",no,"unknown","China",neutral,0,"no_tf_content",no,0,no,no,1,1,,"https://x.com/thePandaily/status/2076955322007105937",""
2026-07-14T16:58:45.000+08:00,"@kyookine","Nagara","3,756",no,"unknown","Japan",neutral,0,"no_tf_content",no,2.96,no,no,,,1,"https://x.com/kyookine/status/2076954540713353312","$MU     なぜ私はMicronに賭けたのか  2026年7月14日 03:12 AM マイクロン・テクノロジー社(MU) 著者:アルファライン  https:// seekingalpha.com/article/492176 7-why-i-doubled-down-on-micron-stock …  独占禁止法訴訟、インサイダーセリング、Meta"
2026-07-14T16:54:03.000+08:00,"@invest_Moulin","Jacques Découvreur","133",no,"unknown","Unknown",positive,3.818,"no_tf_content",no,4.13,no,no,,,,"https://x.com/invest_Moulin/status/2076953359987212291","The gap is widening. Korea delivers, Europe talks sovereignty. That's why I steer clear of STMicroelectronics."
2026-07-14T16:47:09.000+08:00,"@stockdatamarket","Data Driven Stocks","17.6K",no,"unknown","Unknown",neutral,0,"no_tf_content",no,5.23,no,no,19,2,2,"https://x.com/stockdatamarket/status/2076951623008440362","Samsung just made $58B in 90 days - 19x last year, and more than Nvidia has ever earned in a quarter. The stock fell 7% on the news. That one day tells you where the memory trade sits right now, and it's what this video unpacks.  The boom first: Micron's revenue went from $9.3B"
2026-07-14T15:08:50.000+08:00,"@miraclemasui","増井","5,565",no,"unknown","Unknown",neutral,0,"credited",yes,3.88,no,no,,,,"https://x.com/miraclemasui/status/2076926879400083836","[TrendForce] 15:35 Published  SK hynix Begins Equipment Orders for Yongin Y1, Accelerates Phase 1 Opening to February 2027  [News] SK hynix Reportedly Starts Yongin Y1 Equipment Orders, Moves Up Phase 1 Opening to Feb. 2027"
2026-07-14T12:54:13.000+08:00,"@ErikInCt_","Erik ≋  PS6 2027 ","530",no,"unknown","Unknown",neutral,0,"credited",yes,3.96,no,no,,,,"https://x.com/ErikInCt_/status/2076893002014863747","Prices are stabilizing now. Next is a downward trend.  Src: TrendForce"
2026-07-14T12:16:53.000+08:00,"@mamimumemo_kabu","まみ握力ゴリラ","2,964",no,"unknown","Unknown",positive,2.846,"no_tf_content",no,4.79,no,no,91,4,9,"https://x.com/mamimumemo_kabu/status/2076883606191186085","To those whose hearts are breaking from the memory stock decline   Looking only at the current stock prices might make you anxious,   but at least the numbers showing a deteriorated business environment   haven't come out yet   Micron's most recent earnings were:  ・Revenue:"
2026-07-14T12:05:00.000+08:00,"@quantX02ge","TK Edge Lab","16",no,"unknown","Hong Kong",positive,2.465,"no_tf_content",no,4.71,no,no,,,,"https://x.com/quantX02ge/status/2076880616956862948","One of the real stories is the LTA pricing ceiling becoming visible.   KIS earlier today showed blended DRAM ASP QoQ growth was revised from ~50% to ~29% once actual contract pricing was modelled in. It's not a demand issue, but the structural trade-off of 3-5 year supply"
2026-07-14T11:36:05.000+08:00,"@miraclemasui","増井","5,565",no,"unknown","Unknown",positive,6.249,"credited",yes,3.8,no,no,1,,,"https://x.com/miraclemasui/status/2076873339965251622","[TrendForce] 12:33 Published  Samsung Strengthens Adoption Across All HBM Processes to Fully Introduce HBM4 - Accelerating Development of HBM4E and HBM5 as Well  [News] Samsung Steps Up Hiring Across Entire HBM Process to Accelerate HBM4 Ramp and HBM4E/HBM5 Development"
2026-07-14T10:08:59.000+08:00,"@miraclemasui","増井","5,565",no,"unknown","Unknown",positive,6.478,"credited",yes,0,no,no,,,,"https://x.com/miraclemasui/status/2076851420545073521","[TrendForce] 11:05 掲載  インテル、アイルランドの半導体工場に50億ユーロ投資　欧州最先端のチップ技術を強化  [News] Intel Pours €5B Into Ireland Fab, Doubling Down on Intel 3 as Europe’s Most Advanced Chip Node"
2026-07-14T10:06:15.000+08:00,"@endurance9999","인내와자유","3,831",no,"unknown","Unknown",neutral,0,"no_tf_content",no,0,no,no,10,1,1,"https://x.com/endurance9999/status/2076850731316027398"," ""5년 내 두 배""라고 했더니, 고객들이 ""그걸론 부족하다""고 했다  ""칩을 더 달라는 아우성."" 최태원 SK그룹 회장이 나스닥 상장 직후 뉴욕에서 한 말이다. 캘리포니아에서 빅테크 고객사를 만나고 온 소감이었다.  그는 이렇게 덧붙였다. ""수요 증가 속도가 우리가 공장을 짓고 공급을 늘리는"
2026-07-14T08:33:44.000+08:00,"@Aznpr7de","Christopher L","1,411",no,"unknown","Unknown",positive,7.462,"no_tf_content",no,0,no,no,2,,,"https://x.com/Aznpr7de/status/2076827449439256828","SK HYNIX HBM EXECUTION ROADMAP  In case you’re wondering why $SKH pulled back with AI demand so strong.  It’s the classic transition window. Non-#HBM ASP growth is slowing, while HBM ramps gradually in stages.  HBM3E anchors earnings today, HBM4 enters early scale, and HBM4E"
2026-07-14T08:32:59.000+08:00,"@miraclemasui","増井","5,565",no,"unknown","Unknown",positive,7.506,"credited",yes,0,no,no,,,,"https://x.com/miraclemasui/status/2076827261236629534","[TrendForce] 09:30 Published  Huawei, Baidu, and Industry Partners Sign China's First NPO Optical Interconnect Multi-Source Agreement  [News] Huawei, Baidu and Industry Partners Launch China’s First NPO Optical Interconnect Multi-Source Agreement   https:// trendforce.com/news/2026/07/1 4/news-huawei-baidu-and-industry-partners-launch-chinas-first-npo-optical-interconnect-multi-source-agreement/ …  Alibaba"
2026-07-14T08:27:12.000+08:00,"@holden_commodor","Akhenaton","1,208",no,"unknown","Unknown",negative,-6.486,"credited",yes,0,no,no,1,,,"https://x.com/holden_commodor/status/2076825805376634916","""Faced with severe supply shortages and sharply rising costs, some customers that previously used low- to mid-density MLC NAND have begun migrating to 4Gb and 8Gb SLC NAND devices"" - by TrendForce"
2026-07-14T08:26:21.000+08:00,"@endurance9999","인내와자유","3,831",no,"unknown","Unknown",neutral,0,"no_tf_content",no,0,no,no,10,,,"https://x.com/endurance9999/status/2076825592121696336"," META, 저커버그가 말하지 않은 5분의 4  2,500억 달러.  루이지애나 늪지 한복판, 데이터센터 한 곳에 들어가는 돈이다. 블룸버그가 어제(7월 13일) 보도한 숫자다. 미국 역사상 가장 비싼 민간 건축물이다.  그런데 같은 날 메타가 공식 발표한 금액은 500억 달러다.  거짓말은 아니다. 전부가"
2026-07-14T04:15:16.000+08:00,"@FABYMETAL4","FabyΔ","56.6K",no,"unknown","Unknown",positive,5.994,"no_tf_content",no,0,no,no,107,6,3,"https://x.com/FABYMETAL4/status/2076762405301096835","TSMC, Raising Mature Process Prices for the First Time in 3 Years Behind Record-High Q2 Revenue | AI Crunch Extends Beyond Leading Nodes, Pricing Power Reaches the Entire Stack $TSM  TSMC's quarterly revenue has hit a new all-time high. Sales from April to June reached NT$1.27"
2026-07-14T03:36:30.000+08:00,"@YeboahWalee","Yeboah Walee","635",no,"unknown","United States",positive,4.754,"credited",yes,0,no,no,,,,"https://x.com/YeboahWalee/status/2076752651270959326","SLC NAND prices are projected to rise by 120–170% in the second half of 2026 compared with the first half, with additional upward revisions remaining possible.  TrendForce's recent memory pricing survey shows that more mature NAND process capacity is being shifted toward"
2026-07-14T03:05:08.000+08:00,"@SuMing_A","孤大叔","42",no,"unknown","United States",neutral,0,"credited",yes,0,no,no,,,,"https://x.com/SuMing_A/status/2076744757569601704"," 但离谱的是，TrendForce同期预测NAND下半年还要缺货涨价120%-170%——需求没降，股价却先崩了  机构判断更像资金面情绪调整，本周四长鑫科技295亿元IPO申购，会是最直接的试金石  这轮暴涨暴跌像不像坐过山车？你觉得这是短期情绪宣泄，还是AI硬件泡沫真的开始破了？"
2026-07-14T03:00:52.000+08:00,"@pequityresearch","P Equity Research ","8,899",yes,"amplifier","International",positive,2.5,"no_tf_content",no,0,no,no,99,15,4,"https://x.com/pequityresearch/status/2076743683773448506","JPMorgan Analyzes Taiwan Semiconductor: CoWoS Shortfall Widens to 20%, AI CPUs Take Over from GPUs  Public disclosures from Taiwan Semiconductor confirm a continuous expansion of its advanced packaging capabilities, particularly CoWoS and SoIC. The company projects that CoWoS"
2026-07-14T02:52:42.000+08:00,"@SemiconductorsX","Semiconductor Insider","8,460",no,"unknown","Unknown",positive,3.182,"credited",yes,0,no,no,19,3,,"https://x.com/SemiconductorsX/status/2076741624974233685","DRAM prices are quietly surging higher amid market volatility.  The ISPPDR48 DDR5 spot index climbed ~10 percent in one month to 46.46, continuing a steady uptrend.   TrendForce forecasts another 13-18 percent QoQ contract increase in Q3.   Conventional DRAM has already risen"
2026-07-14T02:48:40.000+08:00,"@SemiconductorsX","Semiconductor Insider","8,460",no,"unknown","Unknown",neutral,-0.258,"credited",yes,0,no,no,2,,,"https://x.com/SemiconductorsX/status/2076740611802284504","DRAM spot prices up ~9.7% in the last month alone per the ISPPDR48 index.   TrendForce forecasts 13-18% QoQ contract price gains for Q3 2026, still driven by AI/server demand."
2026-07-14T01:59:45.000+08:00,"@NewMaxxSSD","NewMaxx","657",no,"unknown","Unknown",negative,-1.28,"credited",yes,0,no,no,,,,"https://x.com/NewMaxxSSD/status/2076728299871428937","Niche Demand and MLC Migration to Drive SLC NAND Prices up 120–170% in 2H26, Says TrendForce  Direct:  https:// ift.tt/2yTlAzd   https:// ift.tt/FhbRXnv"
