timestamp,handle,displayName,followers,knownAccount,accountType,country,sentiment,sentimentScore,creditFlag,cited,textSimilarity,imageMatch,ocrFoundTF,likes,retweets,replies,tweetUrl,text
2026-06-25T23:32:03.000Z,"@torinyinv","ねる","103",no,"unknown","Japan",neutral,0,"credited",yes,1.55,no,no,,,,"https://x.com/torinyinv/status/2070288943967535326","参考リンクです。  TrendForceのCoPoS/FOPLP・ガラスコア基板動向"
2026-06-25T23:25:25.000Z,"@paurooteri","パウロ","88.1K",no,"unknown","Unknown",negative,-1.28,"credited",yes,4.71,no,no,60,3,4,"https://x.com/paurooteri/status/2070287275834179922","Due to server rack space constraints,   uF per unit area is crucial.   The replacement effect from aluminum electrolytics will also accelerate demand.    The following is a quotation:   TrendForce points out that next-generation AI accelerator platforms are undergoing frequent"
2026-06-25T23:25:19.000Z,"@paurooteri","パウロ","88.1K",no,"unknown","Unknown",positive,0.772,"credited",yes,4.87,no,no,54,5,3,"https://x.com/paurooteri/status/2070287252308275415","Due to space constraints in server racks,   uF per unit area is important.   The replacement effect from aluminum electrolytic capacitors will also accelerate demand.    The following is a quotation:   TrendForce points out that next-generation AI accelerator platforms are"
2026-06-25T23:21:45.000Z,"@paurooteri","パウロ","88.1K",no,"unknown","Unknown",positive,1.28,"no_tf_content",no,4.15,no,no,188,27,7,"https://x.com/paurooteri/status/2070286353791877330","Alright, it's MLCC time  [News] MLCC Shifts from ""Electronic Rice"" to Gold-Like Surge, with Prices Updating Every 30 Minutes  Amid surging demand for AI servers, prices for MLCCs (multilayer ceramic capacitors) continue to rise. According to YiCai Global, prices in Shenzhen's"
2026-06-25T22:23:09.000Z,"@Eig_Banphot","อิก บรรพต ธนาเพิ่มสุข","97.1K",no,"unknown","Unknown",neutral,0,"no_tf_content",no,1.22,no,no,44,21,,"https://x.com/Eig_Banphot/status/2070271606820344044","สิ่งที่นักลงทุนต้องรู้เช้านี้ ศุกร์ที่ 26 มิถุนายน 2569 . #TAMEIG .  เงินเฟ้อสหรัฐฯ พุ่งสูงสุดในรอบ 3 ปี แต่คนก็ยังช้อปปิ้งเก่ง : ดัชนีราคาการใช้จ่ายเพื่อการบริโภคส่วนบุคคล (PCE) พื้นฐานที่เป็นมาตรวัดเงินเฟ้อหลักของเฟด พุ่งขึ้น 3.4% ทำสถิติสูงสุดนับตั้งแต่เดือนตุลาคม 2023"
2026-06-25T21:44:25.000Z,"@BennyLam","Benniji","34",no,"unknown","Hong Kong",negative,-6.597,"credited",yes,4.65,no,no,,,,"https://x.com/BennyLam/status/2070261857286271289","Nvidia's China AI server market share is collapsing — from 34% to a projected 21% in one year, per TrendForce data (SCMP, June 25). Domestic suppliers led by Huawei and Cambricon are headed toward ~80% combined.  The story most coverage tells: export controls are killing Nvidia's"
2026-06-25T21:13:24.000Z,"@sekai_kabu","せかい米国株","1,006",no,"unknown","Japan",neutral,0,"credited",yes,2.04,no,no,,,,"https://x.com/sekai_kabu/status/2070254054006202418"," 金曜朝ニュース（AIインフラ電力）  AIデータセンターのボトルネックが、GPUの性能競争から「電力」に広がってきた。  - SemiAnalysis: 2028年以降、新規米国DCの過半がBTM（自前電源）化する見方 - BTM関連機器TAMは2029年に50GW/年超へ - TrendForce: NVIDIAの800V HVDC Power"
2026-06-25T20:57:43.000Z,"@fintwitscraps","Fintwit Scraps","6",no,"unknown","Unknown",neutral,0,"no_tf_content",no,0,no,no,1,1,,"https://x.com/fintwitscraps/status/2070250108705288254",""
2026-06-25T20:14:08.000Z,"@stocktrading0","鈴木","11.3K",no,"unknown","Unknown",negative,-2.5,"no_tf_content",no,4.61,no,no,4,1,,"https://x.com/stocktrading0/status/2070239138960581003","With the wave of Apple price hikes hitting, I dug into the real talk on picking budget tablets. It's not just premium brands jacking up prices—cheap tablets are actually stuck at high levels too. A few years back, there were tons of Chinese tabs around 10,000 yen that everyone"
2026-06-25T17:03:55.000Z,"@capteeer78210","capteeer","72",no,"unknown","Unknown",neutral,0,"credited",yes,1.53,no,no,,,,"https://x.com/capteeer78210/status/2070191268999921860","根据TrendForce最新AI服务器供电架构研究，NVIDIA正积极打造自家800V HVDC电源架方案，目标于2026年第三季完成备货，提供有需求的Vera Rubin客户使用，非标准配备。从各机柜的功耗设计来看，NVIDIA 800V电源架应于2027年底的Rubin Ultra系列后逐步放大采用情况，实际大规模采用目前估计将在2028年。"
