timestamp,handle,displayName,followers,knownAccount,accountType,country,sentiment,sentimentScore,creditFlag,cited,textSimilarity,imageMatch,ocrFoundTF,likes,retweets,replies,tweetUrl,text
2026-06-24T23:55:01.000Z,"@benjaminliang78","班傑明的科技產業視角","174",no,"unknown","Unknown",neutral,0,"no_tf_content",no,0,no,no,1,1,,"https://x.com/benjaminliang78/status/2069932338713420174",""
2026-06-24T22:08:04.000Z,"@masaakiInouexJP","井上政明","1,347",no,"unknown","Japan",neutral,0,"no_tf_content",no,1.51,no,no,,,,"https://x.com/masaakiInouexJP/status/2069905422589559276","公式発表や信頼できる報道では、日本政府が光刻膠（フォトレジスト）を対象にした全面的な輸出禁止や新注文全面停止を発表した事実はありません。  http:// asiatimes.com  背景と現状（2026年6月時点） •"
2026-06-24T21:11:47.000Z,"@sekai_kabu","せかい米国株","1,006",no,"unknown","Japan",neutral,0,"credited",yes,1.43,no,no,,,,"https://x.com/sekai_kabu/status/2069891260903817603","木曜朝ニュース：AI半導体の詰まりどころは、GPU本体だけじゃなく「載せる場所」へ。  TrendForce/TSMCの整理では、 - AIアクセラレータウェハ需要：2022→2026で11倍 - 2nm/A16能力：2026→2028に年70%成長見通し - CoWoS能力：2022→2027に年80%超 - SoIC能力：2022→2027に年90%超 -"
2026-06-24T21:00:52.000Z,"@fintwitscraps","Fintwit Scraps","6",no,"unknown","Unknown",neutral,0,"no_tf_content",no,0,no,no,1,1,,"https://x.com/fintwitscraps/status/2069888510094426431",""
2026-06-24T20:51:01.000Z,"@knightraderAR","Knightrader Capital Argentina","988",no,"unknown","Unknown",neutral,0,"credited",yes,3.78,no,no,1,,1,"https://x.com/knightraderAR/status/2069886030853890079","4/ ¿Qué movió la aguja? La memoria para IA.  Core Data Center: $11.52B → +69% sobre consenso (el mayor beat por segmento) DRAM ASP +74% QoQ, arriba del 60% que proyectaba TrendForce Cloud Memory: $13.77B → +28.8%  La memoria pasó a ser el cuello de botella de la inferencia de"
2026-06-24T20:14:46.000Z,"@Legendaryy","Legendary","53.8K",no,"unknown","Unknown",positive,2.732,"credited",yes,4.55,no,no,6,,5,"https://x.com/Legendaryy/status/2069876908179828899","The demand math is the bull case. The supply side is the part already hitting your invoice.  DRAM contract prices rose 58 to 63% last quarter. NAND jumped 70 to 75%. That's QoQ, not year over year. (TrendForce, Q2 2026)  HBM is eating commodity DRAM alive. Micron flagged a 3 to 1"
2026-06-24T19:45:32.000Z,"@SurucuGokhan","Gökhan SÜRÜCÜ","318",no,"unknown","Unknown",neutral,0,"no_tf_content",no,3.49,no,no,1,,,"https://x.com/SurucuGokhan/status/2069869551777448147"," Apple’ın Sessiz Krizi: Mac Studio’da 96 GB Duvarı ve Yapay Zekanın Bellek Savaşı  Birkaç aydır yakından takip ettiğim bir gelişme var. Başlangıçta küçük bir ürün güncellemesi gibi görünüyordu — Apple, Mac Studio M3 Ultra’nın bazı yapılandırma seçeneklerini sessizce kaldırdı."
2026-06-24T19:43:11.000Z,"@JoeAnima","animajoe0917","4,504",no,"unknown","Hong Kong",positive,2.5,"no_tf_content",no,4.35,no,no,45,8,2,"https://x.com/JoeAnima/status/2069868961622290922"," Glass Substrate Next-Gen Panorama Breakdown Thread  1/14  AI chip sizes are hitting the physical limits of organic substrates (ABF). Glass substrates (Glass Core Substrate) + TGV (Through-Glass Vias) are emerging as the ultimate cure for next-gen advanced packaging. 2026 marks"
2026-06-24T19:17:41.000Z,"@DanHustlsAround","Dan Invests","123",no,"unknown","Germany",neutral,0,"no_tf_content",no,3.96,no,no,,,,"https://x.com/DanHustlsAround/status/2069862546601910443","So why is  $MU  moving down so much .."
2026-06-24T18:54:00.000Z,"@JamesKurzFIL","James Kurz","43",no,"unknown","Unknown",neutral,0,"no_tf_content",no,0,no,no,2,3,,"https://x.com/JamesKurzFIL/status/2069856583765443014",""
2026-06-24T18:37:28.000Z,"@daardos","הגורו - GURU","23.9K",no,"unknown","Unknown",neutral,0,"no_tf_content",no,0,no,no,81,6,9,"https://x.com/daardos/status/2069852424706433347",""
