timestamp,handle,displayName,followers,knownAccount,accountType,country,sentiment,sentimentScore,creditFlag,cited,textSimilarity,imageMatch,ocrFoundTF,likes,retweets,replies,tweetUrl,text
2026-06-27T15:43:03.000Z,"@MuroMasa540912","NAND型フラッシュメモリ","120",no,"unknown","Unknown",neutral,0,"credited",yes,2.83,no,no,1,1,,"https://x.com/MuroMasa540912/status/2070895694521745724","TrendForce News マイクロン社、中国のメモリ技術の進歩を認めつつも、生産は依然として主に国内向けであると表明  https:// trendforce.com/news/2026/06/2 6/news-micron-reportedly-acknowledges-chinas-memory-progress-while-noting-output-remains-largely-domestic/ … 汎用DRAMとNANDフラッシュメモリにおける韓国と中国の技術格差は約2～3年、HBMでは5年以上と推定"
2026-06-27T15:39:58.000Z,"@MuroMasa540912","NAND型フラッシュメモリ","120",no,"unknown","Unknown",neutral,0,"credited",yes,1.76,no,no,2,1,,"https://x.com/MuroMasa540912/status/2070894916230840471","TrendForce News レノボは、メモリ価格の高騰が2030年まで新たな常態になると予測していると報じられている。"
2026-06-27T15:25:35.000Z,"@HyperSharkk","Hyper Shark!","78K",no,"unknown","Unknown",positive,2.5,"credited",yes,2.6,no,no,137,76,,"https://x.com/HyperSharkk/status/2070891298232668339","TrendForce คาดว่าปีนี้ DRAM จะใช้ wafer ถึง 22% เพื่อผลิต HBM แทน DRAM ทั่วไป  และปีหน้าจะมากขึ้นเป็น 30% ด้วย  แล้วหุ้นไหนจะได้ประโยชน์จากการเพิ่มการใช้ wafer แบบนี้? -> แน่นอนว่าพวก Big 3 memory อยู่แล้ว แต่ยังไม่หมดยังมี -  $TSM ,  $AMKR  Advanced packaging สำหรับ HBM stack -"
2026-06-27T14:51:01.000Z,"@Omercheema","Omer Cheema","9,988",no,"unknown","United States",neutral,0,"credited",yes,3.89,no,no,68,2,,"https://x.com/Omercheema/status/2070882599573082453","22% of DRAM wafers in 2026 will go to HBM. Trendforce."
2026-06-27T14:40:16.000Z,"@lianyanshe","链研社｜AI First","81.4K",no,"unknown","Unknown",neutral,0,"no_tf_content",no,0,no,no,44,7,3,"https://x.com/lianyanshe/status/2070879896168239304",""
2026-06-27T13:11:48.000Z,"@JonkooTrades","The Trend Sage","6,315",no,"unknown","Netherlands",positive,3.182,"no_tf_content",no,4.54,no,no,104,4,7,"https://x.com/JonkooTrades/status/2070857629090369888","People kept saying  $AMD  is ordering from  $AAOI  - so I went digging for a source of truth.  What’s actually confirmed → nothing.   $AAOI’s filings name Microsoft, Digicomm, and historically Oracle.   AMD appears nowhere in their 10-K, earnings calls, or press releases. Every 2026"
2026-06-27T11:26:59.000Z,"@yV67gaP8sMlHiVZ","YUK Strategic Intelligence","757",no,"unknown","Japan",neutral,0,"no_tf_content",no,0.57,no,no,5,2,,"https://x.com/yV67gaP8sMlHiVZ/status/2070831252064846008","サムスン電子とSKハイニックスを取り巻く構造的リスク（最終完全版・根拠資料明示版） 2026年6月27日時点"
2026-06-27T10:45:00.000Z,"@haku2b","Haku","91",no,"unknown","Unknown",positive,4.215,"no_tf_content",no,4.84,no,no,1,1,1,"https://x.com/haku2b/status/2070820688693194863","Let's make the most of the weekend to explore the progress of the transition to 800V  The explosion in power consumption per rack (exceeding 1 MW in the next generations) makes this evolution absolutely inevitable  Yet, the adoption timeline is hitting a genuine physical and"
2026-06-27T10:02:15.000Z,"@Applemagoff","Applemag.fr","226",no,"unknown","France",neutral,0,"credited",yes,4.19,no,no,1,,2,"https://x.com/Applemagoff/status/2070809930278354968","L'iPad d'entrée de gamme reconditionné suit le même chemin.  329€ hier. 429€ aujourd'hui. +100€ sur le modèle le moins cher du catalogue.  Et selon TrendForce, même quand la pénurie se calmera, les prix resteront 60 à 70% au-dessus de 2025.  Le ""bon plan"" n'est pas suspendu."
2026-06-27T09:30:26.000Z,"@Eastaisa_money","East Asia Market Lab","119",no,"unknown","Unknown",positive,8.176,"no_tf_content",no,4.87,no,no,,,,"https://x.com/Eastaisa_money/status/2070801923062534441","Title: Apple looking at CXMT is not a sign of Apple’s strength. It is a sign that memory suppliers are regaining pricing power.  Apple is reportedly lobbying the U.S. government for approval to buy memory chips from China’s CXMT.  At first glance, this may look like simple"
