timestamp,handle,displayName,followers,knownAccount,accountType,country,sentiment,sentimentScore,creditFlag,cited,textSimilarity,imageMatch,ocrFoundTF,likes,retweets,replies,tweetUrl,text
2026-06-30T23:53:16.000Z,"@TheValueist","TheValueist","37.4K",no,"unknown","Unknown",positive,5.106,"no_tf_content",no,4.07,no,no,2,1,3,"https://x.com/TheValueist/status/2072106224594587883","$SNDK   $MU   $INTC   $WDC  EXECUTIVE OVERVIEW  The MarketWatch/LSEG dataset describes an H1 2026 U.S. equity market with moderate headline index appreciation, extreme single-stock dispersion, and unusually concentrated leadership in AI infrastructure supply chains. The S&P 500 rose 9.5"
2026-06-30T23:36:30.000Z,"@miraclemasui","増井","5,565",no,"unknown","Unknown",positive,7.003,"credited",yes,3.6,no,no,2,2,,"https://x.com/miraclemasui/status/2072102007327039839","[TrendForce] 08:30 Published  Samsung Electro-Mechanics Promotes Long-Term Contracts with AI Utilization, Secures 450 Billion KRW 1-Year MLCC Contract  Samsung Electro-Mechanics Lands KRW 450B 1-Year MLCC Contract as AI Spurs Long-Term Agreements   https:// trendforce.com/news/2026/07/0 1/news-samsung-electro-mechanics-lands-krw-450b-1-year-mlcc-contract-as-ai-spurs-long-term-agreements/ …  Yonhap"
2026-06-30T23:15:16.000Z,"@JackZhang70","Jack Zhang","479",no,"unknown","Canada",negative,-2.5,"no_tf_content",no,4.41,no,no,1,,,"https://x.com/JackZhang70/status/2072096662751740266","$DRAM    Memory Prices to Surge 50% in Q3 Alone, Jefferies: “40-45% Rise Next Year Too”  - U.S. investment bank Jefferies forecasts that DRAM and NAND flash prices will rise 40 to 50 percent compared to the previous quarter in this year’s third quarter  - It predicts that the"
2026-06-30T23:00:02.000Z,"@Kuerujan","くえるじゃん","261",no,"unknown","Japan",neutral,0,"credited",yes,2.91,no,no,,,,"https://x.com/Kuerujan/status/2072092828319264853","〇AI半導体投資レポート URL:  https:// trendforce.com/price/dram/dra m_contract …  【TrendForceのDRAM価格表は、強い相場にもブレーキがあることを教えます】  ■価格表の価値  TrendForceのDRAM Price Trendsは、派手な決算資料ではありません。 でも、メモリ株を見るなら価格表は大事です。"
2026-06-30T22:59:06.000Z,"@Filecoin","Filecoin","657.2K",no,"unknown","Unknown",negative,-2.5,"credited",yes,4.66,no,no,29,5,2,"https://x.com/Filecoin/status/2072092591819047347","DRAM contract prices rose 98% in Q1 2026, per TrendForce, as AI data centers absorbed the memory supply that had flowed to consumer electronics.   Apple raised MacBook Pro prices $300 on June 25.   Filecoin runs on storage hardware already deployed before that shortage began."
2026-06-30T22:41:55.000Z,"@VIUSInvesting","VIUS Investing","4",no,"unknown","Unknown",neutral,0,"no_tf_content",no,0,no,no,,,,"https://x.com/VIUSInvesting/status/2072088267009491446",""
2026-06-30T22:32:43.000Z,"@Eig_Banphot","อิก บรรพต ธนาเพิ่มสุข","97.1K",no,"unknown","Unknown",neutral,0,"no_tf_content",no,1.64,no,no,83,47,2,"https://x.com/Eig_Banphot/status/2072085955620819034","สิ่งที่นักลงทุนต้องรู้เช้านี้ พุธที่ 1 กรกฏาคม 2569 . #TAMEIG .  หุ้นกลุ่ม AI และชิปพาวอลล์สตรีทฟื้นตัวสดใส : หลังจากโดนเทขายสัปดาห์ก่อน ล่าสุดหุ้นกลุ่มชิปและอุปกรณ์เครือข่าย AI ก็กลับมาบวกดึงดัชนี Nasdaq และ S&P 500 ขึ้นมาได้ครับ นำทัพโดยหุ้น Nvidia, AMD, Broadcom"
2026-06-30T21:18:43.000Z,"@KStockStories","KoreaStockStories","26",no,"unknown","United States",negative,-4.019,"credited",yes,4.47,no,no,1,,,"https://x.com/KStockStories/status/2072067332478992394","Samsung Electronics (005930.KS) and SK Hynix (000660.KS) are no longer just HBM price-cycle trades. AI memory is becoming a contract-allocation market.  TrendForce’s latest 3Q26 memory forecast says AI server demand is still keeping contract prices moving higher.  The pace is"
2026-06-30T21:03:08.000Z,"@fintwitscraps","Fintwit Scraps","6",no,"unknown","Unknown",neutral,0,"no_tf_content",no,0,no,no,,1,,"https://x.com/fintwitscraps/status/2072063409583964468",""
2026-06-30T20:03:45.000Z,"@JoeyZhuo777","Joey Zhuo","53",no,"unknown","Unknown",neutral,0,"no_tf_content",no,4.52,no,no,,,,"https://x.com/JoeyZhuo777/status/2072048464947478850","Here's the post:  If I could only watch four layers in optical interconnect, ranked by bottleneck severity:  $COHR   $LITE   $FN   $ANET   Nvidia just spent $6 billion locking down optical supply between March and June, and the market still thinks this is about transceivers.  The real"
2026-06-30T19:42:05.000Z,"@RussManRussMan","Russell Manning","7,194",no,"unknown","United States",positive,2.023,"credited",yes,4.74,no,no,,,3,"https://x.com/RussManRussMan/status/2072043010741985450","TSMC's CoPoS represents a crucial upgrade for the next phase of AI packaging. Shifting from wafer-level to panel-level (310x310mm) processing significantly boosts area utilization and lowers packaging costs for large-format AI chips. Recent reports from TrendForce and DigiTimes"
2026-06-30T18:33:27.000Z,"@FrostByte123456","Dr. SPAC","3,001",no,"unknown","Unknown",positive,5.423,"credited",yes,4.6,no,no,3,,1,"https://x.com/FrostByte123456/status/2072025739332083997","Rosenblatt put out a note mid-day today on their top picks, and this language came from today's note.  The analyst had mentioned the possibility of an  $AMD  deal with  $AAOI  several weeks ago, yes, and Trendforce also put out an article on  $AMD  looking to do a deal with a"
2026-06-30T17:49:03.000Z,"@HyperTechInvest","Daniel Romero","41.1K",yes,"amplifier","United States",negative,-3.818,"credited",yes,4.89,no,no,39,8,7,"https://x.com/HyperTechInvest/status/2072014565538213991","MLCC prices are rising so fast Chinese traders are updating quotes every 30 minutes  TrendForce reports that in Shenzhen’s Huaqiangbei market, traders are reportedly updating MLCC quotes every 30 minutes as demand from AI servers, AI ASICs and EVs collides with tight high-end"
2026-06-30T16:40:07.000Z,"@QQ_Timmy","駿HaYaO","28.6K",yes,"amplifier","Asia",neutral,0,"credited",yes,1.69,no,no,29,2,1,"https://x.com/QQ_Timmy/status/2071997217658098083","TrendForce: AI零組件產能排擠、大廠減產加劇，預估晶圓代工成熟製程漲價效應延伸至2027年  根據TrendForce最新調查，AI Server、通用型伺服器及Edge AI周邊需求強勁，晶圓代工產能大幅向AI相關產品傾斜，加速改變成熟製程供需結構。八吋與十二吋成熟製程因AI"
