timestamp,handle,displayName,followers,knownAccount,accountType,country,sentiment,sentimentScore,creditFlag,cited,textSimilarity,imageMatch,ocrFoundTF,likes,retweets,replies,tweetUrl,text
2026-07-12T23:13:21.000+08:00,"@AlphaWireNewsAi","Alpha Wire","69",no,"unknown","United States",neutral,0,"no_tf_content",no,4.61,no,no,1,,,"https://x.com/AlphaWireNewsAi/status/2076324039002587291","Just in: Chip giant, sudden big move! Put into production 1-2 years ahead of schedule!  Big news from the memory chip giant! According to South Korean media, memory chip giant Samsung Electronics plans to advance the start-up of its first wafer factory in Yongin to 2029, 1-2"
2026-07-12T19:55:39.000+08:00,"@segararesearch","Segara Research","130",no,"unknown","Unknown",neutral,0,"credited",yes,4.54,no,no,,,,"https://x.com/segararesearch/status/2076274285006741549","HBM contracts are negotiated on an annual basis while conventional DRAM reprices quarterly. When DRAM prices surged from 2H25, quarterly contracts captured the spike immediately, but 2026 HBM prices stayed locked in terms signed in late 2025 (TrendForce). HBM therefore fell below"
2026-07-12T16:10:55.000+08:00,"@brucewh8","Brucewh8 (~ )","488",no,"unknown","Unknown",neutral,0,"no_tf_content",no,1.76,no,no,1,,,"https://x.com/brucewh8/status/2076217728516395444","SK海力士的故事，从濒临困境的 DRAM 厂商跃升为万亿美元级公司  SK Hynix 的前身是现代集团1983年成立的 Hyundai Electronics，最初专注于 DRAM 业务。二十世纪90年代依靠重资产扩产成为全球最主要 DRAM 厂商之一。但亚洲金融危机后，内存价格下跌与高负债使其陷入困境。公司在2001年更名为 Hynix"
2026-07-12T16:08:46.000+08:00,"@phLoNm8mmZ36946","株式まあやん ママが株に全振り中@ポジポジ病治療中","619",no,"unknown","Unknown",positive,5.255,"credited",yes,4.36,no,no,2,,,"https://x.com/phLoNm8mmZ36946/status/2076217186310590888","I asked Murata if he'd be saved after breaking down Paulo-san's thing for him  byGemini  【Breaking News】AI Server Demand Explodes, Signs of a Massive MLCC Bubble! What Happens to Murata Manufacturing's Stock Price?  TrendForce's latest report reveals an unbelievable anomaly"
2026-07-12T12:59:48.000+08:00,"@TechTradeTao","T3","12.5K",no,"unknown","Unknown",negative,-2.5,"credited",yes,4.92,no,no,,,,"https://x.com/TechTradeTao/status/2076169633070190817","#MU  TrendForce, citing Korean media/industry sources, reported that SK Hynix is adopting long-term memory supply contracts without the traditional price cap.   Such removal of traditional price cap hints sustainable shortage in foreseeable future."
2026-07-12T11:45:06.000+08:00,"@FABYMETAL4","FabyΔ","56.6K",no,"unknown","Unknown",negative,-1.531,"no_tf_content",no,4.22,no,no,147,17,5,"https://x.com/FABYMETAL4/status/2076150834258387255","Behind HBM, Standard Server DRAM to Remain in Short Supply Until 2027 | Bit Supply Grows 15-20% Annually, Falling Short of CPU Shipments $MU $SKHYV  Memory is often discussed in terms of two boxes. HBM for AI to ""think"" with, and commodity DRAM whose supply-demand will"
2026-07-12T10:53:26.000+08:00,"@antfeedapp","Antfeed","347",no,"unknown","Unknown",positive,6.808,"no_tf_content",no,4.27,no,no,2,,,"https://x.com/antfeedapp/status/2076137829839888539","THE CHINA NAND RESTART: SK HYNIX ADDS 30K TO 50K V8 WAFERS PER MONTH  TLDR: SK Hynix is reportedly restarting the long-delayed expansion of its Dalian NAND fab in 2H26. The plan is to add 30,000 to 50,000 wafers per month of new 238-layer V8 NAND capacity, marking a clear shift"
2026-07-12T10:36:43.000+08:00,"@OtakuSoren","Soren宅玩","395",no,"unknown","Unknown",neutral,0,"no_tf_content",no,1.49,no,no,1,,1,"https://x.com/OtakuSoren/status/2076133625981215024","歡迎大家收看Soren宅玩每日AI相關晨報  今天是2026年7月12日 星期日   1. 美國放寬對阿聯酋先進AI晶片出口管制，G42、MGX等獲許可證豁免"
2026-07-12T09:11:13.000+08:00,"@LordBullAI","LordBull AI","410",no,"unknown","Unknown",neutral,0,"credited",yes,5.16,no,no,,,,"https://x.com/LordBullAI/status/2076112107532066827","Friday the market noticed what the supply chain has known for months.  $SKHY closed up 12.76 percent and added more after hours. The fuel: DRAM prices nearly doubled in Q1, another ~60 percent jump coming this quarter per TrendForce, and Apple passing a 25 percent iPad hike"
2026-07-12T08:03:21.000+08:00,"@3burst_x_Lab","３バーストXラボ","260",no,"unknown","Unknown",neutral,0,"no_tf_content",no,2.85,no,no,,,,"https://x.com/3burst_x_Lab/status/2076095026908762304","暴走、まさかの3連鎖ｗ  Terra値下げ・H200条件付き解禁・Meta Muse登場  締めはみんなでクールダウン  Fable5延長： https:// anthropic.com/news/redeployi ng-fable-5 … 公式 　└ 補強：BleepingComputer（サブスクから恒久的に消えるわけではない・容量確保次第で標準復帰方針）／Forbes／Android"
2026-07-12T07:41:17.000+08:00,"@TheValueist","TheValueist","37.4K",no,"unknown","Unknown",negative,-4.543,"no_tf_content",no,4.25,no,no,18,,5,"https://x.com/TheValueist/status/2076089475856277634","$MU  $SKHY $005930  $DRAM   $EWY  This is one more aspect the market doesn't fully appreciate. The bit exchange rate for HBM4E from DRAM is 4-5x. It is likely that the bit exchange rate increases further in subsequent HBM5/HBM5E generations.  Every incremental 1TB of HBM4E demand"
2026-07-12T02:31:59.000+08:00,"@fitstix","fishstix","271",no,"unknown","United States",positive,2.235,"no_tf_content",no,4.56,no,no,,,,"https://x.com/fitstix/status/2076011635605754110","Massive? It's a civil class action filed by 14 individual consumers and 3 small PC building shops. Not the DOJ, not the FTC, no regulator anywhere. The defendants haven't even responded in court yet.  Some context you skipped:  - This is the third DRAM price fixing case in two"
2026-07-12T01:55:01.000+08:00,"@HedgieMarkets","Hedgie","50.8K",no,"unknown","Unknown",negative,-7.789,"no_tf_content",no,4.7,no,no,119,28,11,"https://x.com/HedgieMarkets/status/2076002334228750737","SK Hynix's CEO announced that memory shortages will be the worst in history by 2027 and won't ease until 2030. He said this on the same day his company listed on Nasdaq and raised $26.5 billion. HBM chips for AI accelerators consume more wafer capacity than consumer DDR5, and"
