timestamp,handle,displayName,followers,competitorMentioned,sentiment,sentimentScore,likes,retweets,replies,tweetUrl,text
2026-06-26T05:40:22.000Z,"@StAlphaResearch","Street Alpha | Macro & Equities","2,098","SemiAnalysis",neutral,0,,,,"https://x.com/StAlphaResearch/status/2070381636706013217","People reading this should be aware that the data reflects only SPOT PRICING, which SemiAnalysis clarified in the 2nd part of this multi-thread post.  To understand what's spot pricing, just read Amazon's AWS page  https:// aws.amazon.com/compare/the-di fference-between-on-demand-instances-and-reserved-instances/ …"
2026-06-26T05:25:44.000Z,"@wizplum","wizplum","22","SemiAnalysis",negative,-4.118,5,,1,"https://x.com/wizplum/status/2070377953146585293","I respected SemiAnalysis tremendously until about a year ago. Now your analysis is biased, e.g., you use rising spot prices as evidence of tight supply, but dismiss the same signal when it points downwards. It makes me believe you're no longer a serious publication."
2026-06-26T04:37:30.000Z,"@masterchung7","Tim Wong","65","SemiAnalysis",positive,4.019,4,,,"https://x.com/masterchung7/status/2070365815665262856","Did you even read the thread? Semianalysis clearly states that long term pricing is going up."
2026-06-26T04:10:00.000Z,"@BillyTheKid_59","Jensen's Bicep","1,066","SemiAnalysis",negative,-4.278,,,,"https://x.com/BillyTheKid_59/status/2070358895084929463","a semianalysis response to Silicon Data FUD?"
2026-06-26T02:34:51.000Z,"@saveasART","saveasART","1,682","SemiAnalysis",positive,8.196,,,,"https://x.com/saveasART/status/2070334949493035038","The long image is really hard to see clearly, and I really want to read the semianalysis content. Any good solutions? Or just text? Could you use AI to summarize the key points and post them? Long text posts are fine."
2026-06-26T02:29:46.000Z,"@Aaronwei3n","Aaron","9,235","SemiAnalysis",neutral,0,22,,2,"https://x.com/Aaronwei3n/status/2070333671777927546","Well-written piece  From Semianalysis."
2026-06-26T02:15:30.000Z,"@EddieJones26905","Eddie Jones","443","SemiAnalysis",negative,-5.994,1,,,"https://x.com/EddieJones26905/status/2070330079029453008","SemiAnalysis calls the 7th-gen TPU “arguably on par with Nvidia Blackwell” , and argues TPUs reach higher realized model-FLOPs-utilization than Blackwell because Nvidia’s marketed peak FLOPs are inflated by clock speeds the chips can’t sustain (Hopper 80% of peak, Blackwell 70%)"
2026-06-26T01:45:57.000Z,"@yontrtwt","yontr","205","SemiAnalysis",negative,-4.215,21,,2,"https://x.com/yontrtwt/status/2070322642780094809","he said 3nm is at constraint and the next sentence says they use 5nm not 3  semianalysis gets worse every day"
2026-06-26T01:08:00.000Z,"@vaibhavparulkar","Vaibhav Parulkar","425","SemiAnalysis",negative,-1.531,,,,"https://x.com/vaibhavparulkar/status/2070313092253368737","Surging order volumes from hyperscalers have left TSMC’s CoWoS lines severely oversubscribed, forcing Intel’s leadership overhaul under Seok-Hee Lee to secure independent back-end yields. @semianalysis  @TSMC_Official  #AdvancedPackaging Source:"
2026-06-26T00:37:07.000Z,"@firesidealpha","Fireside Alpha","620","SemiAnalysis",positive,8.807,8,,,"https://x.com/firesidealpha/status/2070305319188869587","If you feel there are too many interviews and podcasts to keep on top of, Minutes is a editorial resource to alleviate, not meant as replacement.  Even if only to provide episodes to feed your own system, that's a success. 9 new ones today. Hope it's helpful. DM for extensive set"
2026-06-26T00:27:26.000Z,"@jaspalsandhu24","Jaspal Sandhu","358","SemiAnalysis",neutral,0,2,,,"https://x.com/jaspalsandhu24/status/2070302882352493021","SemiAnalysis really said ‘we in our AI TMZ era’ and hit us with the full trading card graphic. This is the timeline I signed up for."
2026-06-26T00:24:19.000Z,"@firesidealpha","Fireside Alpha","620","SemiAnalysis",neutral,0,1,1,,"https://x.com/firesidealpha/status/2070302099943137587",""
2026-06-26T00:07:00.000Z,"@vaibhavparulkar","Vaibhav Parulkar","425","SemiAnalysis",positive,5.017,,,,"https://x.com/vaibhavparulkar/status/2070297741335683095","Intel’s decision to carve out advanced packaging under Seok-Hee Lee confirms that AI compute scaling is limited by back-end physical assembly, not just logic die lithography. @semianalysis  @Intel  #AdvancedPackaging Source:"
2026-06-26T00:06:20.000Z,"@yosuke_kinosita","木下洋介","28.6K","SemiAnalysis",positive,5.851,54,6,,"https://x.com/yosuke_kinosita/status/2070297573123096874","The underlying approach and perspective toward AI  Previously, I saw an analysis article from SemiAnalysis, a heavyweight in the AI world,   stating that OpenAI and Google are generating significant profits from their AI offerings. However, it looks like they're not profitable"
