timestamp,handle,displayName,followers,knownAccount,accountType,country,sentiment,sentimentScore,creditFlag,cited,textSimilarity,imageMatch,ocrFoundTF,likes,retweets,replies,tweetUrl,text
2026-06-26T23:53:55.000Z,"@ebp8k","kazu@Certified Public Accountant","3,193",no,"unknown","Japan",neutral,0,"no_tf_content",no,0.73,no,no,1,,2,"https://x.com/ebp8k/status/2070656837020782984","マクロ的に見れば、「推論型AIの普及に伴う、ロジック（演算）からメモリ半導体への『資金移動（セクターローテーション）』」は、TSMCの株価が足元で調整している非常に重要な背景（構造的要因）の一つですよね？  1. 「演算（GPU/TSMC）からメモリ（NAND/DRAM）へ」の資金移動"
2026-06-26T22:14:25.000Z,"@1stegon_ai","すてごん","664",no,"unknown","Japan",neutral,0,"no_tf_content",no,0,no,no,10,,,"https://x.com/1stegon_ai/status/2070631795625017708",""
2026-06-26T21:51:38.000Z,"@TrendyVest","Nicholas Lowry","65",no,"unknown","Unknown",neutral,0,"no_tf_content",no,0,no,no,,,,"https://x.com/TrendyVest/status/2070626064741630319",""
2026-06-26T21:32:42.000Z,"@zbruceli","Bruce Li","3,785",no,"unknown","United States",neutral,0,"no_tf_content",no,0,no,no,2,,1,"https://x.com/zbruceli/status/2070621299463057716",""
2026-06-26T20:39:20.000Z,"@Kay2289123","美研芒格君","10K",no,"unknown","United States",negative,-3.939,"no_tf_content",no,4.48,no,no,207,49,7,"https://x.com/Kay2289123/status/2070607869427532136","$GLW Lately, many people have been asking: In the era of optical modules, isn't Corning, as a fiber optic manufacturer, just a raw materials company? How can its stock price rise so much?  GLW recently released disruptive technology: GlassBridge. This is something you absolutely"
2026-06-26T19:16:12.000Z,"@quantumboomnow","quantumBOOM.ai","366",no,"unknown","Unknown",negative,-1.363,"credited",yes,4.35,no,no,,,,"https://x.com/quantumboomnow/status/2070586948176302441","$SMH  NVIDIA's 800V Power Rack debuts as an optional configuration for Vera Rubin. TrendForce expects broader adoption in the Rubin Ultra Generation, enhancing AI server efficiency.  https:// semiwavenow.com/news"
2026-06-26T17:04:20.000Z,"@gulVasikova","GUL","1,461",no,"unknown","Malaysia",negative,-6.249,"no_tf_content",no,4.64,no,no,1,1,,"https://x.com/gulVasikova/status/2070553762717204583","$AAPL  Apple’s biggest challenge may no longer be demand alone—it’s becoming an AI infrastructure cost problem.  Most investors view Apple’s China slowdown and AI spending as separate stories. They aren’t.  UBS reported that iPhone shipments in China fell 19% YoY in May, with"
2026-06-26T13:36:32.000Z,"@LonglinX","龙鳞","331",no,"unknown","Unknown",neutral,0,"no_tf_content",no,0,no,no,,,,"https://x.com/LonglinX/status/2070501467308556294",""
2026-06-26T12:39:07.000Z,"@TheChipGuyJason","Jason Chan | Shortage IC Sourcing (ST/TI/NXP)","43",no,"unknown","United States",positive,1.28,"no_tf_content",no,4.3,no,no,,,,"https://x.com/TheChipGuyJason/status/2070487015947374660","Man, the heat is real. We’ve already started feeling the squeeze on the ground here with Lead times stretching out for high-cap MLCCs. Q4 is gonna be a wild ride if this keeps up."
2026-06-26T12:28:54.000Z,"@1stegon_ai","すてごん","664",no,"unknown","Japan",neutral,0,"no_tf_content",no,0,no,no,9,1,,"https://x.com/1stegon_ai/status/2070484447036912077",""
2026-06-26T12:22:01.000Z,"@hu18379","Hunter Maclean","29",no,"unknown","Unknown",neutral,-0.258,"no_tf_content",no,4.14,no,no,,,,"https://x.com/hu18379/status/2070482716550951044","Every new Apple price feels like a boss battle."
2026-06-26T12:06:26.000Z,"@CraftyFleur","Fleur Grove","74",no,"unknown","United States",negative,-4.215,"no_tf_content",no,4.7,no,no,,,,"https://x.com/CraftyFleur/status/2070478794171813965","High-end MLCC shortage on the horizon  The Koreans show that innovation pays off. In France with our bureaucracy and unstable policies, that kind of responsiveness is something we can forget about"
2026-06-26T12:06:25.000Z,"@fibnewsglobal","Fib News","56",no,"unknown","Unknown",negative,-1.779,"no_tf_content",no,4.25,no,no,1,,,"https://x.com/fibnewsglobal/status/2070478789683839377","The $750 Billion AI Buildout Just Created a Hidden Inflation Tax on Every Device You Buy.  The AI buildout just became a consumer inflation problem. And almost nobody is connecting the two.   $MU  Micron reported $41.5 billion in revenue for Q3 FY2026 on June 24, a 346%"
2026-06-26T11:51:47.000Z,"@Steam_Diary123","区块链日记 TermMax","48.3K",no,"unknown","Unknown",positive,8.73,"no_tf_content",no,5.04,no,no,49,,77,"https://x.com/Steam_Diary123/status/2070475108024812014","Yesterday, Apple announced a price increase for products like Mac, iPad, Apple TV, HomePod, and more!  And Apple's stated reason is: Memory and storage chips are too expensive!  This seems like just an Apple price hike, but I think what's truly worth watching is the underlying"
2026-06-26T11:41:06.000Z,"@TomSzczypka","Tom","2,348",no,"unknown","Canada",positive,2.5,"no_tf_content",no,3.92,no,no,8,1,2,"https://x.com/TomSzczypka/status/2070472417340768720","http:// 000636.SZ 风华高科 Fenghua Advanced Technology  Napkin math: • Current revenue: 5.8B/yr  • FY2028 revenue: 24B (4.1x) • Market cap today: 87B • FY2028 target: ~168B • Upside: 1.9x from here  1/ Fenghua is China's #1 MLCC manufacturer with 100% in house ceramic"
2026-06-26T11:02:13.000Z,"@sinanventura","Sinan Ventura","107",no,"unknown","Turkey",neutral,0,"no_tf_content",no,3.59,no,no,,,,"https://x.com/sinanventura/status/2070462633724018852","Dünkü Apple'ın fiyat güncellemesi ve elektronik sektöründeki son gelişmelerle ilgili hem iş ortaklarımızdan hem de ekonomi medyasındaki dostlarımızdan çok sayıda görüş talebi alıyorum. Bu nedenle kısa bir değerlendirme paylaşmanın faydalı olacağını düşündüm.  Apple'ın son fiyat"
2026-06-26T09:34:23.000Z,"@stocker_day","Stocker Day","11.5K",no,"unknown","Unknown",neutral,0,"no_tf_content",no,1.35,no,no,1,1,,"https://x.com/stocker_day/status/2070440527305244904","ทำไม Apple ต้องขึ้นราคา Mac และ iPad พร้อมกัน? ทั้งที่ปกติแทบไม่ค่อยขึ้นราคาพร้อมกันแบบนี้ . เมื่อวานแอดเห็นข่าวหนึ่งที่น่าสนใจมากครับ Apple ประกาศขึ้นราคา Mac และ iPad หลายรุ่นพร้อมกัน . หลังข่าวออกมา หุ้น Apple ร่วงราว 5%"
2026-06-26T09:30:08.000Z,"@yV67gaP8sMlHiVZ","YUK Strategic Intelligence","757",no,"unknown","Japan",neutral,0,"no_tf_content",no,0.29,no,no,5,1,,"https://x.com/yV67gaP8sMlHiVZ/status/2070439457380347956","【詳細版】台湾完全網羅レポート② オランダ・スペイン統治と鄭成功政権の成立 〜東アジア交易の要衝化と「公的機関への構造的な不信感」の生活倫理の黎明〜"
2026-06-26T09:19:59.000Z,"@MetaEraCN","ME News","50.2K",no,"unknown","Unknown",neutral,0,"no_tf_content",no,0,no,no,1,,,"https://x.com/MetaEraCN/status/2070436905356001654",""
2026-06-26T09:11:45.000Z,"@kedglobal","The Korea Economic Daily","1,606",no,"unknown","South Korea",positive,1.779,"credited",yes,3.87,no,no,1,,,"https://x.com/kedglobal/status/2070434830782009566","A new wave of inflation, chipflation, is coming. #Inflation #chipflation #NABE #UBS #Fed #PCE #FactSet #hyperscalers #Google #Alphabet #Amazon #Meta #Microsoft #Oracle #TrendForce #Apple #SamsungElectronics #DellTechnologies #HP #OxfordEconomics"
2026-06-26T08:13:00.000Z,"@RanjYousif","Peaceful Warrior","801",no,"unknown","Unknown",neutral,0,"credited",yes,4.8,no,no,,,,"https://x.com/RanjYousif/status/2070420046820602072","NAND contract prices have ripped this year per trendforce. DRAM running similar. apple isn't getting hit early, they're the last to pass it through. AI capex bought the memory market 18 months ago, this is just the consumer-facing receipt."
2026-06-26T07:35:51.000Z,"@yV67gaP8sMlHiVZ","YUK Strategic Intelligence","757",no,"unknown","Japan",neutral,0,"no_tf_content",no,0.36,no,no,2,3,,"https://x.com/yV67gaP8sMlHiVZ/status/2070410697780220359","【超簡易版】台湾完全網羅レポート② オランダ・スペイン統治と鄭成功政権の成立 〜「公的機関への構造的不信」と「国が育てた覇権産業」はいかに共存するのか〜 （超簡易版：ロジカル注釈連動モデル・最終完成版）"
2026-06-26T07:17:21.000Z,"@fintwitscraps","Fintwit Scraps","6",no,"unknown","Unknown",neutral,0,"no_tf_content",no,0,no,no,2,,1,"https://x.com/fintwitscraps/status/2070406041993465935",""
2026-06-26T07:13:31.000Z,"@xiong_lian48996","旧雨见新知","524",no,"unknown","Unknown",neutral,0,"no_tf_content",no,0,no,no,,,,"https://x.com/xiong_lian48996/status/2070405077245030435",""
2026-06-26T07:11:09.000Z,"@iam_balaji","Balaji Thotadri","8,279",no,"unknown","India",negative,-6.597,"credited",yes,4.37,no,no,1,1,1,"https://x.com/iam_balaji/status/2070404483646108045","“The AI Tax on Your Laptop”  MacBook Pro up ₹70,000 in one revision. Not because Apple got greedy — because memory fabs are prioritising AI server contracts over consumer silicon.  DRAM nearly doubled in Q1 2026. NAND following. TrendForce says it gets worse this quarter. iPhone"
2026-06-26T07:03:44.000Z,"@gaze_observer","The Cloaked Gaze ","18K",no,"unknown","Unknown",positive,4.939,"no_tf_content",no,4.78,no,no,10,2,,"https://x.com/gaze_observer/status/2070402617327649229","Select MacBooks, iPads Costlier by Up to ₹70,000  The Headline Increase Indian consumers will have to pay up to ₹70,000 more for select Apple MacBook and iPad models  Price increase comes after a global surge in memory and storage chip prices, driven by the AI data-centre boom"
2026-06-26T06:45:00.000Z,"@AINyheterSE","AI-nyheter ","113",no,"unknown","Sweden",negative,-5.574,"no_tf_content",no,4.13,no,no,,,1,"https://x.com/AINyheterSE/status/2070397900593729931","Apple höjer Mac och iPad-priser med upp till 25 procent – AI-boomen skapar ett ""RAMageddon""  Apple höjde i torsdags priserna på hela sin Mac och iPad-sortiment, inklusive HomePod och Apple TV, mitt under pågående produktcykler. Bakom beslutet ligger en global brist på"
2026-06-26T06:08:45.000Z,"@BroBean88","Bean哥","94.7K",no,"unknown","Australia",positive,7.998,"no_tf_content",no,4.69,no,no,67,2,12,"https://x.com/BroBean88/status/2070388778045448338","What's Behind the Strong Performance of Western Digital and SanDisk?   What’s the Real Truth About NAND Supply and Demand?  As mentioned earlier, a friend brought up this NAND angle. I spent some time looking into the demand side, and I’ll sync up some data points with everyone"
2026-06-26T05:33:47.000Z,"@yV67gaP8sMlHiVZ","YUK Strategic Intelligence","757",no,"unknown","Japan",neutral,0,"no_tf_content",no,0.29,no,no,6,2,1,"https://x.com/yV67gaP8sMlHiVZ/status/2070379979779834303","【簡易版】台湾完全網羅レポート② オランダ・スペイン統治と鄭成功（ていせいこう）政権 〜「国を信じない社会」と「国が育てた産業」は、どう両立するのか〜"
2026-06-26T04:49:41.000Z,"@benjaminliang78","班傑明的科技產業視角","174",no,"unknown","Unknown",neutral,0,"no_tf_content",no,0,no,no,2,1,,"https://x.com/benjaminliang78/status/2070368881646956707",""
2026-06-26T01:11:33.000Z,"@mohammed_obs","执笔画K","153",no,"unknown","Unknown",neutral,0,"no_tf_content",no,1.21,no,no,,,,"https://x.com/mohammed_obs/status/2070313984046301580","今日盘面纪要  一、昨日热点  磷化铟：兴业科技  存储芯片：太极实业  MLCC：火炬电子、艾华集团  四氯化硅：宏柏新材  PCB：超声电子  洁净室：亚翔集成  封测：长电科技  算力：航锦科技  二、沪市半年报预约披露时间出炉"
2026-06-26T00:48:21.000Z,"@DrNHJ","루팡","9,842",no,"unknown","South Korea",negative,-6.369,"no_tf_content",no,4.44,no,no,7,,1,"https://x.com/DrNHJ/status/2070308146191757626","MLCC Market Status: 'Gold Rush' Driven by Surging AI Demand  Samsung Electro-Mechanics (SEMCO), Murata  As demand for AI servers surges, the MLCC market is experiencing severe supply shortages and sharp price increases. In particular, the Huachangbei market in Shenzhen, China, is"
