timestamp,handle,displayName,followers,competitorMentioned,sentiment,sentimentScore,likes,retweets,replies,tweetUrl,text
2026-07-14T01:35:07.000+08:00,"@FeatherlessAI","Featherless AI","1,280","SemiAnalysis",positive,4.738,2,,,"https://x.com/FeatherlessAI/status/2076722100807541189","That's a wrap for  @RaiseSummit  2026! Thank you to everyone who attended our booth, and also for those who listened to our CEO  @picocreator  speak on how we use AMD to power our inference! This talk featured: Jeff Tatarchuk, Co-Founder, TensorWave ​Dylan Patel, Founder,"
2026-07-14T01:28:44.000+08:00,"@PodcastAlphaX","Podcast Alpha","11.2K","SemiAnalysis",negative,-4.939,,1,,"https://x.com/PodcastAlphaX/status/2076720497249702392","30x. That is how much more compute a consumer AI agent uses than a coding agent.  Jordi Visser  @jvisserlabs  cites the Goldman Sachs estimate as the reason compute-oversupply fear is misplaced by an order of magnitude. Booking a trip means dozens of sites, session context,"
2026-07-14T01:18:36.000+08:00,"@sxqisme","Lucid","8","SemiAnalysis",neutral,0,,,,"https://x.com/sxqisme/status/2076717944634241096"," **台积电6月营收同比暴增68%，2nm已进入量产爬坡**  台积电周一公布6月营收4,426.8亿新台币（约$138亿），同比增长67.9%，环比增长6.2%，创同期新高。上半年累计营收2.404万亿新台币（约$750亿），同比增长35.6%。股价涨1%。  **2nm（N2）已在2025下半年进入量产，当前处于产能爬坡阶段。**"
2026-07-14T00:39:29.000+08:00,"@visceralnair","Vishnu Nair","69","SemiAnalysis",neutral,0,,,,"https://x.com/visceralnair/status/2076708102800597234","Exactly how big are frontier LLMs?  GPT-5.5 has 9.7T parameters, according to one paper. Or 1.5T, according to the re-analysis that found the paper's bugs. There is a reporting asymmetry - China's trillion-param models has open-sourced specs while America's frontier sizes come"
2026-07-14T12:19:59.000+08:00,"@SUOHA_AI","梭哈.AI","24.2K","SemiAnalysis",negative,-4.278,4,,1,"https://x.com/SUOHA_AI/status/2076884389338746880","SemiAnalysis 这下被  $NVDA  狠狠打脸了,之前的长文 FUD 大部分被否认……  7月5日供应链研究机构 SemiAnalysis 发长文爆料称 ：Kyber NVL144 机架因 PCB 中板制造困难延期到2028、备用方案取消、4-die Rubin Ultra 被砍只剩 2-die（性能腰斩），导致市场恐慌，相关供应链股大跌  现在彻底反转了："
2026-07-14T11:50:31.000+08:00,"@ravengod_x","Ravengod","25","SemiAnalysis",positive,6.055,,,,"https://x.com/ravengod_x/status/2076876973574353225","It’s hilarious how people think that SemiAnalysis writings is some sort of manual, that their analysis must come true. I highly respect engineers, but they are becoming the new doctors and dentists of investing."
2026-07-14T11:40:12.000+08:00,"@gokul8967","Gokul Srinivasan","311","SemiAnalysis",neutral,0,,,,"https://x.com/gokul8967/status/2076874378642661532","SemiAnalysis set the precedent"
2026-07-14T11:07:16.000+08:00,"@koziii","𝕂𝕆𝕁𝕀決算と経済指標新NISA完全対応","21.2K","SemiAnalysis",neutral,0,13,2,5,"https://x.com/koziii/status/2076866087980081495","NVIDIA、Kyber延期報道への""火消し""  $NVDA   「Rubin Ultra、2028年に延期らしいぞ…」ってSemiAnalysisが報じた直後... ジェンスン・フアン本人がモルガン・スタンレーのロードショーに登場！CFO・IR責任者まで揃えてガチの火消しキタコレ  まず、元の報道が何を言ってたか整理する。"
2026-07-14T10:50:33.000+08:00,"@YeboahWalee","Yeboah Walee","635","SemiAnalysis",positive,7.269,1,,,"https://x.com/YeboahWalee/status/2076861880510083576","Can Anthropic Single-handedly Save the Entire AI Industry Chain?  SemiAnalysis recently reported that Anthropic is projected to achieve $1 billion in GAAP EBITDA by the third quarter of 2026, translating to a profit margin of approximately 6%.   Meanwhile, its Annual Recurring"
2026-07-14T10:47:31.000+08:00,"@aqertwy","Aqertwy","67","SemiAnalysis",neutral,0,,,,"https://x.com/aqertwy/status/2076861117167538439","Man semianalysis founder at least building some muscle"
2026-07-14T10:36:03.000+08:00,"@Goeun_6121","Ryzm","1,567","SemiAnalysis",negative,-3.182,1,,,"https://x.com/Goeun_6121/status/2076858233021702249","Read a denial for what it concedes.  Jensen showed up at a Morgan Stanley roadshow in person. Quarterly revenue nearing $100B, Rubin Ultra ships next year, 800V and rack-to-rack optics on plan. Full denial of the delay reports.  One line lingers. The Kyber rack gets ""replaced"
2026-07-14T10:30:06.000+08:00,"@HashNewsHK","哈世链闻","23.2K","SemiAnalysis",neutral,0,,,4,"https://x.com/HashNewsHK/status/2076856734275252310"," 韩国央行加息在即，链上杠杆与宏观紧缩的结构性碰撞  韩国央行本周大概率加息25基点，为三年多来首次。通胀连续四个月超2%目标，房价与家庭债务高企，紧缩周期已无退路。但这条消息对加密市场的意义，远不止宏观情绪的一盆冷水。"
2026-07-14T10:27:15.000+08:00,"@scalar_field_","Scalar Field (YC P25)","457","SemiAnalysis",negative,-5.994,4,,3,"https://x.com/scalar_field_/status/2076856017758163048","Important nuance on the  $NVDA  delay reports.  What’s confirmed publicly: SemiAnalysis reported that Kyber / Rubin Ultra rack-scale architecture faced delay risk into 2028, mainly around rack/manufacturing complexity. Nvidia pushed back, telling outlets its “roadmap is intact.”"
