timestamp,handle,displayName,followers,knownAccount,accountType,country,sentiment,sentimentScore,creditFlag,cited,textSimilarity,imageMatch,ocrFoundTF,likes,retweets,replies,tweetUrl,text
2026-06-29T23:51:44.000Z,"@benjaminliang78","班傑明的科技產業視角","174",no,"unknown","Unknown",neutral,0,"credited",yes,2.72,no,no,,,1,"https://x.com/benjaminliang78/status/2071743452501737478","2/6 先說發生什麼事。 Google、Amazon、Microsoft、Meta、OpenAI、Anthropic——所有買最多 GPU 的人，現在全部在自研晶片。TrendForce 估 2026 年 CSP 自研 ASIC 出貨成長 44.6%，GPU 只有 16.1%；Counterpoint 估 2028 年 ASIC 出貨正式超越 GPU。 但 hyperscaler 大多沒有足夠的 IC"
2026-06-29T23:51:25.000Z,"@benjaminliang78","班傑明的科技產業視角","174",no,"unknown","Unknown",neutral,0,"no_tf_content",no,0,no,no,2,1,,"https://x.com/benjaminliang78/status/2071743373149667616",""
2026-06-29T22:52:42.000Z,"@torinyinv","ねる","103",no,"unknown","Unknown",neutral,0,"credited",yes,3.17,no,no,,,,"https://x.com/torinyinv/status/2071728595115102376","参考リンクです。  韓国の半導体投資計画:  https:// koreatimes.co.kr/southkorea/pol itics/20260629/samsung-sk-hynix-pledge-519-bil-for-southwestern-chip-hub …  SK hynix iHBM:  https:// news.skhynix.com/ihbm-solution/  TrendForce:  https:// trendforce.com/news/2026/06/0 5/news-samsung-sk-hynix-plan-new-heat-dissipation-technologies-starting-hbm5-three-memory-makers-approaches-in-focus/ …"
2026-06-29T21:10:53.000Z,"@quantumboomnow","quantumBOOM.ai","366",no,"unknown","Unknown",negative,-3.034,"credited",yes,4.41,no,no,,,,"https://x.com/quantumboomnow/status/2071702972971528291","$SMH  NVIDIA joins the Windows on Arm ecosystem, aiming to drive Arm-based AI notebook penetration to 34.2% by 2029, according to TrendForce. This marks a significant shift in AI-powered co...  https:// semiwavenow.com/news"
2026-06-29T17:00:01.000Z,"@semordnilap0704","だいき | 地方DX×米国株","330",no,"unknown","Unknown",neutral,0,"no_tf_content",no,1.3,no,no,,,,"https://x.com/semordnilap0704/status/2071639838265115119","メモリ安に賭ける根拠が、一つ消える｜Jefferiesは2028年の増産+15〜20%もAI需要が呑むと見る  $MU    $SNDK    "
2026-06-29T15:58:46.000Z,"@quantumboomnow","quantumBOOM.ai","366",no,"unknown","Unknown",negative,-4.648,"credited",yes,4.45,no,no,,,,"https://x.com/quantumboomnow/status/2071624426622464246","$SMH  NVIDIA's 800V HVDC Power Rack is set to debut in Q3 2026, offering optional configurations for Vera Rubin. Expect broader adoption in the Rubin Ultra series, as per TrendForce insights.  https:// semiwavenow.com/news"
2026-06-29T14:41:29.000Z,"@TheAppleDrop","AppleDrop","181",no,"unknown","Unknown",positive,1.779,"credited",yes,4.57,no,no,3,3,,"https://x.com/TheAppleDrop/status/2071604974723666201","Apple to Bring Wider Color OLED Displays to MacBook Pro, iMac, and iPad Pro  Apple is reportedly preparing to adopt next-generation OLED displays with a much broader color range across future MacBook Pro, iMac, and iPad Pro models, according to TrendForce. These new panels could"
2026-06-29T14:11:02.000Z,"@ServoFFXI","Servo","36",no,"unknown","Unknown",neutral,0,"uncredited",no,7.69,no,no,1,,,"https://x.com/ServoFFXI/status/2071597313777181081","Buying the dips."
2026-06-29T14:00:01.000Z,"@Apple_Geek_Actu","AppleGeek","21.8K",no,"unknown","Unknown",positive,8.883,"no_tf_content",no,4.85,no,no,57,6,3,"https://x.com/Apple_Geek_Actu/status/2071594542034510051"," Apple is reportedly preparing even more impressive OLED displays.  Apple is working on a new generation of OLED displays capable of covering up to 95% of the BT.2020 color gamut, compared to the DCI-P3 used today.  In concrete terms, this would allow for richer and more"
2026-06-29T12:58:33.000Z,"@Outlier_A","OUTLIER","174",no,"unknown","Unknown",neutral,0,"no_tf_content",no,0,no,no,1,,,"https://x.com/Outlier_A/status/2071579071285452841",""
2026-06-29T12:50:35.000Z,"@Kasim15258742","K桑","614",no,"unknown","Unknown",neutral,0,"credited",yes,1.77,no,no,5,,1,"https://x.com/Kasim15258742/status/2071577065745449252","本週 #K桑台股碎碎唸  其實是補上週的...  由於AI資料中心需求爆炸， 記憶體大廠把產能優先轉去做HBM， 導致傳統DRAM與NAND Flash供給被嚴重排擠  這波漲價不是短暫現象， 而是產能結構性轉移（AI優先）加上剛性需求造成  根據TrendForce預測， Q1傳統DRAM已經季漲90%以上，Q2還要再漲約60%，"
2026-06-29T12:42:09.000Z,"@stefanveliki137","stefanveliki","100",no,"unknown","Unknown",neutral,0,"credited",yes,3.56,no,no,1,,,"https://x.com/stefanveliki137/status/2071574946023665981","Did you get paid for this post  @trendforce"
2026-06-29T12:29:20.000Z,"@hiro_panketing","ひろデータをストーリーで語るマーケター","23.2K",no,"unknown","Unknown",positive,1.154,"no_tf_content",no,4.34,no,no,4,,,"https://x.com/hiro_panketing/status/2071571719458890054","Kioxia posts a net profit of 869 billion yen in Q1 alone.   Seeing a figure 48 times higher than the same period last year, I had to look at it not just twice, but three times.  Company guidance (announced May 15, 2026).   The outlook for Q1 of the fiscal year ending March 2027"
2026-06-29T12:28:00.000Z,"@Bhasker36731383","ProudIndependent@CEOTech2020","332",no,"unknown","Unknown",neutral,0,"no_tf_content",no,0.54,no,no,2,,,"https://x.com/Bhasker36731383/status/2071571384200012126","IRRELEVANT "
2026-06-29T12:10:00.000Z,"@jejani","Tushar Jejani","73",no,"unknown","India",negative,-0.516,"credited",yes,4.74,no,no,,,,"https://x.com/jejani/status/2071566853101793711","DRAM contract prices rose 93% in a single quarter, then NAND rose 72% the next quarter.   TrendForce, 20 years in this market, kept revising its forecast up because reality outran it.   Their analyst: ""The craziest time ever.""  So what: When the input cost of every device nearly"
2026-06-29T11:45:47.000Z,"@PatentlyApple","Patently Apple","21.2K",no,"unknown","Unknown",neutral,0,"no_tf_content",no,0,no,no,40,6,,"https://x.com/PatentlyApple/status/2071560759579140217",""
2026-06-29T11:26:59.000Z,"@carla121100","开心果","315",no,"unknown","Unknown",neutral,0,"no_tf_content",no,0.41,no,no,1,,,"https://x.com/carla121100/status/2071556030241374691","周一强势板块逻辑*六氟化钨+台积电+长鑫+半导体封装  ①半导体洁净室：韩国百万亿韩元半导体投资与美光27财年逾400亿美元资本开支形成共振，台积电2nm五厂同步推进、两存加速扩产，洁净室作为晶圆厂扩产前置环节占总投资15%，板块预计迎来海外境内需求共振下的订单量与利润率双击。"
2026-06-29T11:02:38.000Z,"@Kuerujan","くえるじゃん","261",no,"unknown","Unknown",neutral,0,"no_tf_content",no,0,no,no,1,,,"https://x.com/Kuerujan/status/2071549901591216386",""
2026-06-29T10:04:22.000Z,"@QQ_Timmy","駿HaYaO","28.6K",yes,"amplifier","Asia",neutral,0,"credited",yes,1.69,no,no,33,2,3,"https://x.com/QQ_Timmy/status/2071535238585454948","根據TrendForce最新報告，Apple計畫在MacBook Pro、iPad Pro與iMac等產品導入BT.2020色域覆蓋率達95%的OLED面板。相較現行DCI-P3，BT.2020對色純度、光譜控制、發光效率與功耗要求更高，OLED競爭重點將從亮度、對比、薄型化，轉向色彩純度與能效平衡。  Apple自2024年在iPad"
2026-06-29T10:00:04.000Z,"@drlion1111","らいおん","10.5K",no,"unknown","Unknown",neutral,0,"no_tf_content",no,2.04,no,no,,,,"https://x.com/drlion1111/status/2071534153418600900","【悲報】RAMaggedon（ラムマゲドン）とは （医師＆医療コンサルタントが解説）  何が起きたか？ AIブームの裏側で、世界的にRAM不足が起きています。  海外ではRAMageddon、 つまりRAM＋Armageddonと呼ばれています。  要するに、 AIデータセンターがメモリを大量に買う 　↓ Samsung・SK"
2026-06-29T09:57:30.000Z,"@BEGY32373","East Line Telephone Factory","37",no,"unknown","China",neutral,0,"credited",yes,4.15,no,no,,,,"https://x.com/BEGY32373/status/2071533508556939408","TrendForce: Apple plans to use OLED panels with 95% BT.2020 color gamut coverage in products such as the MacBook Pro and iPad Pro."
2026-06-29T09:35:05.000Z,"@ItsBitcoinWorld","BitcoinWorld Media","18.4K",no,"unknown","United States",positive,3.4,"no_tf_content",no,4.32,no,no,,,,"https://x.com/ItsBitcoinWorld/status/2071527868740632869","Interesting thread on memory supply dynamics, but a quick fact-check on the S&P claim:  The post says the S&P is ""already down 7.5% on the year."" That's not accurate.  As of the latest close (June 26), the S&P 500 was actually UP ~7.4% YTD per S&P Dow Jones Indices and other"
2026-06-29T08:59:01.000Z,"@DrNHJ","루팡","9,842",no,"unknown","South Korea",positive,2.96,"credited",yes,3.98,no,no,42,10,2,"https://x.com/DrNHJ/status/2071518789410435412","Jefferies, SanDisk $SNDK, raises target price from $1,400 to $3,000  Raises SNDK's EPS estimates for C27/C28 to $238/$248  According to the most recent eSSD update from TrendForce, SNDK's eSSD revenue share in the recent quarter surged from 4% to 8%, which appears to be"
2026-06-29T08:05:27.000Z,"@KagawaTomo","香川友志（KAGAWA TOMOYUKI）","1,977",no,"unknown","Unknown",neutral,0,"no_tf_content",no,0,no,no,8,3,,"https://x.com/KagawaTomo/status/2071505309697524106",""
2026-06-29T05:23:29.000Z,"@SPNAS1","denen","47",no,"unknown","Japan",neutral,0,"credited",yes,2.88,no,no,,,,"https://x.com/SPNAS1/status/2071464551124709477","South China Morning Post ファーウェイとカンブリコンが中国のAIサーバーチップ市場の急増を牽引し、Nvidiaへの圧力を強めている TrendForce"
2026-06-29T05:19:30.000Z,"@EMS_One","EMSOne","663",no,"unknown","Japan",neutral,0,"credited",yes,2.46,no,no,1,,,"https://x.com/EMS_One/status/2071463547012542954","【車載】EVのトラクションインバータ搭載量、前年同期比1.9%増　TrendForceレポート https:// emsodm.com/html/2026/06/2 9/1782706069612.html#gsc.tab=0 …"
2026-06-29T01:04:30.000Z,"@Lamwumkt","Lam Wu","196",no,"unknown","Unknown",positive,7.845,"no_tf_content",no,4.52,no,no,,,,"https://x.com/Lamwumkt/status/2071399376002646160","Apple is waging an active lobbying campaign to secure White House approval to purchase memory chips from ChangXin Memory Technologies (CXMT), a Chinese DRAM manufacturer currently on the Pentagon's 1260H military company blacklist — a move that would be Apple's most consequential"
