timestamp,handle,displayName,followers,competitorMentioned,sentiment,sentimentScore,likes,retweets,replies,tweetUrl,text
2026-07-01T01:50:00.000Z,"@PodcastAlphaX","Podcast Alpha","11.2K","SemiAnalysis",negative,-5.994,,,,"https://x.com/PodcastAlphaX/status/2072135600535408980","If you hold  $CRWV , Dylan Patel just named your real risk, and it is not performance.   @dylan522p   of SemiAnalysis: CoreWeave benchmarks above Amazon and Google on GPUs, because hyperscaler multi-tenant security overhead hurts rented-rack performance.  The weakness is the balance"
2026-07-01T01:49:08.000Z,"@ImVbwTFZo9guSMN","友菜","225","SemiAnalysis",neutral,0,,,,"https://x.com/ImVbwTFZo9guSMN/status/2072135382612001036","NVIDIAの株が上がってる SemiAnalysisが下半期のデータセンター収益はコンセンサスを20%上回ると見てるみたい  https:// investing.com/news/stock-mar ket-news/nvidia-stock-gains-as-semianalysis-sees-h2-data-center-revenue-20-above-consensus-4768392 …"
2026-07-01T01:48:58.000Z,"@kkr_521","cocoro","352","SemiAnalysis",neutral,0,,,,"https://x.com/kkr_521/status/2072135339817541650","NVIDIAの株価が上がってる SemiAnalysisによると、下半期のデータセンター売上は市場予想を20%上回る見込みみたい。  https:// investing.com/news/stock-mar ket-news/nvidia-stock-gains-as-semianalysis-sees-h2-data-center-revenue-20-above-consensus-4768392 …"
2026-07-01T01:48:55.000Z,"@firesidealpha","Fireside Alpha","620","SemiAnalysis",neutral,0,,,,"https://x.com/firesidealpha/status/2072135327100391838",""
2026-07-01T01:48:50.000Z,"@ikki__no__d02","shimo","263","SemiAnalysis",neutral,0,,,,"https://x.com/ikki__no__d02/status/2072135308339208651","NVIDIA $NVDAが上がってる SemiAnalysisが下半期のデータセンター売上はコンセンサスを20%上回るって予想してるみたい   https:// investing.com/news/stock-mar ket-news/nvidia-stock-gains-as-semianalysis-sees-h2-data-center-revenue-20-above-consensus-4768392 …"
2026-07-01T01:48:45.000Z,"@ccVe0Sz2epY2ceP","も","399","SemiAnalysis",neutral,0,,,,"https://x.com/ccVe0Sz2epY2ceP/status/2072135287023788436","NVIDIAの株価上がってるね SemiAnalysisがデータセンターの下半期の収益はコンセンサスより20%上回るって見てるらしいよ   https:// investing.com/news/stock-mar ket-news/nvidia-stock-gains-as-semianalysis-sees-h2-data-center-revenue-20-above-consensus-4768392 …"
2026-07-01T01:48:38.000Z,"@kaimakonao","カイトmom","119","SemiAnalysis",neutral,0,,,,"https://x.com/kaimakonao/status/2072135258028544481","NVIDIAの株価上がってるね SemiAnalysisが「下半期のデータセンター売上は市場予想を20%上回る」って予測してるみたい   https:// investing.com/news/stock-mar ket-news/nvidia-stock-gains-as-semianalysis-sees-h2-data-center-revenue-20-above-consensus-4768392 …"
2026-07-01T01:48:33.000Z,"@swzwumUcNc45387","","63","SemiAnalysis",neutral,0,,,,"https://x.com/swzwumUcNc45387/status/2072135238172692916","NVIDIAの株価が上がってる  SemiAnalysisのレポートで、下半期のデータセンター向け収益が市場予想を20%上回るって話が出てきてるんだって   https:// investing.com/news/stock-mar ket-news/nvidia-stock-gains-as-semianalysis-sees-h2-data-center-revenue-20-above-consensus-4768392 …"
2026-07-01T01:48:27.000Z,"@Jyu0110","じゅり","321","SemiAnalysis",neutral,0,,,,"https://x.com/Jyu0110/status/2072135209882112471","NVIDIA $NVDAの株が上がってる Semianalysisが「今年後半のデータセンター向け売上は市場予想より20%多い」って見てるみたい   https:// investing.com/news/stock-mar ket-news/nvidia-stock-gains-as-semianalysis-sees-h2-data-center-revenue-20-above-consensus-4768392 …"
2026-07-01T01:48:21.000Z,"@ymd_mtd150","kotone","157","SemiAnalysis",neutral,0,,,,"https://x.com/ymd_mtd150/status/2072135184380748244","NVIDIAの株価が上がってる SemiAnalysisが「下半期のデータセンター収益はコンセンサスを20%上回る」って見てるからみたい。   https:// investing.com/news/stock-mar ket-news/nvidia-stock-gains-as-semianalysis-sees-h2-data-center-revenue-20-above-consensus-4768392 …"
