timestamp,handle,displayName,followers,competitorMentioned,sentiment,sentimentScore,likes,retweets,replies,tweetUrl,text
2026-06-30T01:36:28.000Z,"@DrNHJ","루팡","9,842","SemiAnalysis",neutral,0,,,,"https://x.com/DrNHJ/status/2071769807754817770","SemiAnalysis   $MU , SK hynix, Samsung  CXMT는 이제 명실상부한 글로벌 4위 DRAM 기업으로 자리 잡았으며, SK하이닉스, 삼성, 마이크론 등 선도 메모리 공급업체들에 대한 압박을 점차 강화하려 하고 있습니다. 회사가 지속적으로 생산 능력을 확대하고 있으며 향후 수개월 내에 상당한 현금 흐름"
2026-06-30T01:32:23.000Z,"@bookwormengr","GDP","15K","SemiAnalysis",positive,7.003,2,,,"https://x.com/bookwormengr/status/2071768781446418762","SemiAnalysis coming to terms with the fact that CUDA - as mature as it is, it is not such a big moat for motivated players."
2026-06-30T01:11:49.000Z,"@unfiltered7mind","Amy","74","SemiAnalysis",negative,-2.484,1,,1,"https://x.com/unfiltered7mind/status/2071763605406847193","Couldn’t agree more. The tone and frequency of these posts are doing more damage to their own credibility than to NVIDIA’s. That’s not what people expect from a firm called “SemiAnalysis.”"
2026-06-30T00:53:14.000Z,"@Lamwumkt","Lam Wu","196","SemiAnalysis",neutral,0,,,,"https://x.com/Lamwumkt/status/2071758927772176631","Yangqing Jia — creator of the Caffe deep learning framework, former Alibaba Cloud Vice President, and founder of Lepton AI — has departed Nvidia roughly 14 months after the chipmaker acquired his company for hundreds of millions of dollars, semiconductor research firm"
2026-06-30T00:49:58.000Z,"@StrateGeee","Gobe","491","SemiAnalysis",neutral,0,,,,"https://x.com/StrateGeee/status/2071758103800909986","Semianalysis 3 months late?"
2026-06-30T00:45:24.000Z,"@R_and_Invest","Research & Invest","4,573","SemiAnalysis",neutral,0,2,,,"https://x.com/R_and_Invest/status/2071756956373860449","Semianalysis?"
2026-06-30T00:44:46.000Z,"@unfiltered7mind","Amy","74","SemiAnalysis",positive,5.267,,,,"https://x.com/unfiltered7mind/status/2071756799133519926","When every day brings another anti-NVIDIA post, it stops looking like objective analysis and starts looking like an agenda. The semiconductor industry deserves balanced coverage. If this continues, people should reconsider following SemiAnalysis."
2026-06-30T00:41:25.000Z,"@311feetout","Paradiddle7","1,898","SemiAnalysis",negative,-3.382,,,,"https://x.com/311feetout/status/2071755952848576695","Jukan is another shit account like SemiAnalysis! "
2026-06-30T00:39:58.000Z,"@bpaynews","Bpay News","3,100","SemiAnalysis",positive,5.267,,,,"https://x.com/bpaynews/status/2071755590125097018","JUST IN: SemiAnalysis highlights potential bottlenecks in AI chip supply extending to critical materials like tungsten, which underpin high-temperature stability and deposition processes in advanced semiconductors.  $W  Tungsten may matter for broader IC supply dynamics."
2026-06-30T00:37:30.000Z,"@LeafusMaximus","A Fucking Leaf","25","SemiAnalysis",positive,4.897,4,,,"https://x.com/LeafusMaximus/status/2071754967153557748","semianalysis' post was just late this shit dead so long ago.  again it wasnt even on the original roadmap, but hubris got the best of them."
2026-06-30T00:31:37.000Z,"@Hana1957641","Hana","375","SemiAnalysis",neutral,0,,,1,"https://x.com/Hana1957641/status/2071753488455897165","SemiAnalysis passing off three-month-old  $NVDA  news as breaking"
2026-06-30T00:23:15.000Z,"@ljng180667","Lawrence Li","14","SemiAnalysis",positive,2.96,,,,"https://x.com/ljng180667/status/2071751382307140083","SemiAnalysis has a clear anti-Nvidia bias — the pattern of smears speaks for itself."
2026-06-30T22:17:03.000Z,"@tessarasignals","Tessara Signals","185","SemiVision",neutral,0,,,,"https://x.com/tessarasignals/status/2072082010718507339","Earlier this week: CPO equipment scarcity is the constraint SemiVision flags here."
